"date","nest","spp","status","adults","stage","chicks","confidence","notes"
2017-05-25,"346A","BCNH","A",NA,1,0,"",NA
2017-06-01,"346A","BCNH","I",NA,NA,0,"","empty, 2 eggs depredated near nest."
2017-04-06,"348","BCNH","A",NA,1,0,"","secret garden area. tag 2ft west of nest. best access from below"
2017-04-13,"348","BCNH","I",NA,NA,0,"","empty."
2017-04-20,"348","BCNH","I",NA,NA,0,"","empty."
2017-04-27,"348","BCNH","I",NA,NA,0,"","empty."
2017-05-04,"348","BCNH","I",NA,NA,0,"","empty."
2017-05-11,"348","BCNH","I",NA,NA,0,"","sneg re-nest. see 348a in sneg tab"
2017-05-18,"348","BCNH","I",NA,NA,0,"","see 348a in sneg tab"
2017-05-25,"348","BCNH","I",NA,NA,0,"","see 348a in sneg tab"
2017-06-01,"348","BCNH","I",NA,NA,0,"","see 348a in sneg tab"
2017-05-11,"348A","SNEG","A",NA,1,0,"","secret garden area. tag 2ft west of nest. best access from below renest."
2017-05-18,"348A","SNEG","A",NA,1,0,"",NA
2017-05-25,"348A","SNEG","A",NA,1,0,"",NA
2017-06-01,"348A","SNEG","A",NA,2,2,"","egg is pipped."
2017-04-06,"349","BCNH","A",NA,1,0,"","secret garden. tag 2ft  below nest."
2017-04-13,"349","BCNH","I",NA,NA,0,"","empty."
2017-04-20,"349","BCNH","I",NA,NA,0,"","empty, destroyed."
2017-04-27,"349","BCNH","I",NA,NA,0,"","empty."
2017-05-04,"349","BCNH","I",NA,NA,0,"","empty."
2017-05-11,"349","BCNH","I",NA,NA,0,"","empty."
2017-05-18,"349","BCNH","I",NA,NA,0,"","destroyed"
2017-05-25,"349","BCNH","I",NA,NA,0,"","destroyed"
2017-06-01,"349","BCNH","I",NA,NA,0,"","destroyed."
2017-04-20,"355","SNEG","A",NA,1,0,"","behind 775, tag 3ft south of nest."
2017-04-27,"355","SNEG","A",NA,1,0,"",NA
2017-05-04,"355","SNEG","A",NA,1,0,"",NA
2017-05-11,"355","SNEG","A",NA,1,0,"",NA
2017-05-18,"355","SNEG","A",NA,2,3,"",NA
2017-05-18,"358","SNEG","A",NA,1,0,"",NA
2017-04-20,"359","BCNH","A",NA,2,1,"",NA
2017-04-27,"359","BCNH","A",NA,2,3,"",NA
2017-05-04,"359","BCNH","I",NA,NA,0,"","empty."
2017-05-11,"359","BCNH","I",NA,NA,0,"","now 359a, second attempt."
2017-05-18,"359","BCNH","I",NA,NA,0,"","see 359a."
2017-05-25,"359","BCNH","I",NA,NA,0,"","see 359a."
2017-06-01,"359","BCNH","I",NA,NA,0,"","see 359a."
2017-05-11,"359A","BCNH","A",NA,1,0,"","renest."
2017-05-18,"359A","BCNH","A",NA,1,0,"",NA
2017-05-25,"359A","BCNH","A",NA,1,0,"",NA
2017-06-01,"359A","BCNH","I",NA,NA,0,"","empty nest, 1 egg depredated below."
2017-05-04,"362","BCNH","A",NA,1,0,"","tag right next to nest & look up."
2017-05-11,"362","BCNH","A",NA,1,0,"",NA
2017-05-18,"362","BCNH","A",NA,1,0,"",NA
2017-05-25,"362","BCNH","A",NA,2,3,"",NA
2017-06-01,"362","BCNH","A",NA,4,3,"",NA
2017-05-04,"364","SNEG","A",NA,1,0,"","by 202. tag directly next to nest."
2017-05-11,"364","SNEG","A",NA,1,0,"","possibly sneg. sneg flushed."
2017-05-18,"364","SNEG","A",NA,1,0,"",NA
2017-05-25,"364","SNEG","A",NA,2,2,"",NA
2017-06-01,"364","SNEG","A",NA,2,3,"","sneg. copied over to sneg tab."
2017-04-20,"366","SNEG","A",NA,1,0,"","back by bears britches."
2017-04-27,"366","SNEG","A",NA,1,0,"",NA
2017-05-04,"366","SNEG","A",NA,1,0,"",NA
2017-05-11,"366","SNEG","A",NA,1,0,"",NA
2017-05-18,"366","SNEG","A",NA,2,4,"",NA
2017-04-06,"373","BCNH","A",NA,1,0,"","hole in the wall. nest 5ft left of tag."
2017-04-13,"373","BCNH","I",NA,NA,0,"","empty."
2017-04-20,"373","BCNH","I",NA,NA,0,"","empty."
2017-04-27,"373","BCNH","I",NA,NA,0,"","empty."
2017-05-04,"373","BCNH","I",NA,NA,0,"","empty/destroyed."
2017-05-11,"373","BCNH","I",NA,NA,0,"","empty."
2017-05-18,"373","BCNH","I",NA,NA,0,"","empty"
2017-05-25,"373","BCNH","I",NA,NA,0,"","empty."
2017-06-01,"373","BCNH","I",NA,NA,0,"","empty."
2017-04-06,"377","BCNH","A",NA,1,0,"","tag 1ft below nest."
2017-04-13,"377","BCNH","A",NA,1,0,"",NA
2017-04-20,"377","BCNH","A",NA,1,0,"","1 egg pipped."
2017-04-27,"377","BCNH","A",NA,2,2,"",NA
2017-05-04,"377","BCNH","A",NA,4,2,"","2 large chicks, no age in notebook, added +7d"
2017-05-11,"377","BCNH","I",NA,NA,0,"","empty."
2017-05-18,"377","BCNH","I",NA,NA,0,"","empty"
2017-05-25,"377","BCNH","I",NA,NA,0,"","empty."
2017-06-01,"377","BCNH","I",NA,NA,0,"","empty."
2017-04-06,"381","BCNH","A",NA,2,2,"","in tunnel bush, tag below nest."
2017-04-13,"381","BCNH","A",NA,2,3,"",NA
2017-04-20,"381","BCNH","I",NA,NA,0,"","empty, one dead chick on ground."
2017-04-27,"381","BCNH","I",NA,NA,0,"","empty"
2017-05-11,"381","BCNH","I",NA,NA,0,"","empty."
2017-04-06,"382","BCNH","A",NA,1,0,"","tag 2ft in front of nest."
2017-04-20,"382","BCNH","A",NA,4,2,"",NA
2017-05-11,"382","BCNH","I",NA,NA,0,"","empty."
2017-05-25,"382","BCNH","I",NA,NA,0,"","empty."
2017-05-11,"386","SNEG","A",NA,1,0,"","tag directly below nest."
2017-05-18,"386","SNEG","A",NA,1,0,"",NA
2017-05-25,"386","SNEG","A",NA,1,0,"",NA
2017-06-01,"386","SNEG","A",NA,2,2,"","confirmed sneg"
2017-05-11,"387","SNEG","A",NA,1,0,"","s end of colony, close to 768, tag under veg."
2017-05-18,"387","SNEG","I",NA,NA,0,"","destroyed"
2017-04-06,"388","BCNH","A",NA,2,2,"","nest 3ft north and 3ft down from tag."
2017-04-13,"388","BCNH","I",NA,NA,0,"","empty."
2017-04-20,"388","BCNH","I",NA,NA,0,"","empty."
2017-04-27,"388","BCNH","I",NA,NA,0,"","empty."
2017-05-04,"388","BCNH","I",NA,NA,0,"","empty."
2017-05-11,"388","BCNH","I",NA,NA,0,"","destroyed."
2017-05-18,"388","BCNH","I",NA,NA,0,"","empty"
2017-05-25,"388","BCNH","I",NA,NA,0,"","empty."
2017-06-01,"388","BCNH","I",NA,NA,0,"","empty."
2017-04-06,"392","BCNH","A",NA,1,0,"","tag 1ft below nest."
2017-04-13,"392","BCNH","A",NA,1,0,"",NA
2017-04-20,"392","BCNH","A",NA,1,0,"",NA
2017-04-27,"392","BCNH","A",NA,2,3,"",NA
2017-05-04,"392","BCNH","A",NA,4,1,"","written twice in notebook, one entry says 1 large chick, other entry says 2e. makes more sense for this nest to have the large chick. 2e could be a renest in 382?"
2017-05-11,"392","BCNH","I",NA,NA,0,"","empty."
2017-05-18,"392","BCNH","I",NA,NA,0,"","empty"
2017-05-25,"392","BCNH","I",NA,NA,0,"","empty."
2017-06-01,"392","BCNH","I",NA,NA,0,"","empty."
2017-04-06,"393","BCNH","A",NA,1,0,"","tag 2ft above nest, nest best seen from below"
2017-04-13,"393","BCNH","A",NA,2,2,"",NA
2017-04-20,"393","BCNH","A",NA,2,2,"",NA
2017-04-27,"393","BCNH","A",NA,5,1,"",NA
2017-05-04,"393","BCNH","I",NA,NA,0,"","empty."
2017-05-11,"393","BCNH","I",NA,NA,0,"","empty."
2017-05-18,"393","BCNH","I",NA,NA,0,"","empty"
2017-05-25,"393","BCNH","I",NA,NA,0,"","empty"
2017-06-01,"393","BCNH","I",NA,NA,0,"","empty."
2017-04-06,"395","BCNH","A",NA,1,0,"","tag 1ft east of nest. over the wall."
2017-04-13,"395","BCNH","A",NA,1,0,"",NA
2017-04-20,"395","BCNH","A",NA,2,2,"",NA
2017-04-27,"395","BCNH","I",NA,NA,0,"","empty."
2017-05-11,"395","BCNH","I",NA,NA,0,"","empty."
2017-05-18,"395","BCNH","I",NA,NA,0,"","empty"
2017-06-01,"395","BCNH","I",NA,NA,0,"","see 395a"
2017-06-01,"395A","BCNH","A",NA,1,0,"","tag 1ft east of nest. over the wall."
2017-04-06,"396","BCNH","A",NA,1,0,"","tag 3ft n of nest. sw of 574"
2017-04-13,"396","BCNH","A",NA,1,0,"",NA
2017-04-20,"396","BCNH","A",NA,1,0,"",NA
2017-04-27,"396","BCNH","A",NA,2,2,"",NA
2017-05-04,"396","BCNH","A",NA,2,2,"",NA
2017-05-11,"396","BCNH","I",NA,NA,0,"","empty."
2017-05-18,"396","BCNH","A",NA,5,1,"","23, not 24 days old"
2017-05-25,"396","BCNH","A",NA,5,1,"",NA
2017-06-01,"396","BCNH","A",NA,5,1,"",NA
2017-04-06,"397","BCNH","A",NA,1,0,"","tag 3ft"
2017-04-13,"397","BCNH","A",NA,2,3,"",NA
2017-04-20,"397","BCNH","I",NA,NA,0,"","empty."
2017-04-27,"397","BCNH","I",NA,NA,0,"","empty."
2017-05-04,"397","BCNH","I",NA,NA,0,"","empty."
2017-05-11,"397","BCNH","I",NA,NA,0,"","empty."
2017-05-18,"397","BCNH","I",NA,NA,0,"","empty"
2017-05-25,"397","BCNH","I",NA,NA,0,"","empty."
2017-06-01,"397","BCNH","I",NA,NA,0,"","empty."
2017-04-06,"398","BCNH","A",NA,1,0,"","tag 1ft south of nest"
2017-04-13,"398","BCNH","A",NA,1,0,"","1 egg, one hatched egg, no chick."
2017-04-20,"398","BCNH","A",NA,1,0,"","1 egg in nest, one depredated egg below."
2017-04-27,"398","BCNH","I",NA,NA,0,"","renest; see 398a"
2017-05-04,"398","BCNH","I",NA,NA,0,"","see 398a"
2017-05-11,"398","BCNH","I",NA,NA,0,"","see 398a"
2017-05-18,"398","BCNH","I",NA,NA,0,"","see 398a"
2017-05-25,"398","BCNH","I",NA,NA,0,"","see 398a"
2017-06-01,"398","BCNH","I",NA,NA,0,"","see 398a"
2017-04-27,"398A","BCNH","A",NA,1,0,"","tag 1ft south of nest cold, leaves in nest."
2017-05-04,"398A","BCNH","I",NA,NA,0,"","empty."
2017-05-11,"398A","BCNH","I",NA,NA,0,"","empty."
2017-05-18,"398A","BCNH","I",NA,NA,0,"","empty"
2017-05-25,"398A","BCNH","I",NA,NA,0,"","empty."
2017-06-01,"398A","BCNH","I",NA,NA,0,"","empty."
2017-04-06,"399","BCNH","A",NA,1,0,"","first entrance in to tunnel bush and deep."
2017-04-13,"399","BCNH","A",NA,1,0,"",NA
2017-04-20,"399","BCNH","A",NA,1,0,"",NA
2017-04-27,"399","BCNH","A",NA,1,0,"",NA
2017-05-04,"399","BCNH","I",NA,NA,0,"","empty."
2017-05-11,"399","BCNH","I",NA,NA,0,"","empty."
2017-05-18,"399","BCNH","I",NA,NA,0,"","empty"
2017-05-25,"399","BCNH","I",NA,NA,0,"","empty."
2017-06-01,"399","BCNH","I",NA,NA,0,"","empty."
2017-05-11,"400","SNEG","A",NA,1,0,"","3ft ne of 592. utms not collected. used 592's coordinates due to proximity"
2017-05-18,"400","SNEG","A",NA,1,0,"",NA
2017-05-18,"406","SNEG","A",NA,1,0,"",NA
2017-05-18,"412","SNEG","A",NA,1,0,"","tag 2ft ne of nest nest is 1m sw of given utms; tag 2ft ne of nest"
2017-05-25,"412","SNEG","A",NA,2,4,"",NA
2017-06-01,"412","SNEG","A",NA,4,4,"","confirmed sneg"
2017-04-06,"416","BCNH","A",NA,2,2,"","tag in front of nest."
2017-04-13,"416","BCNH","I",NA,NA,0,"","one dead chick under nest"
2017-04-20,"416","BCNH","I",NA,NA,0,"","empty."
2017-04-27,"416","BCNH","I",NA,NA,0,"","empty."
2017-05-04,"416","BCNH","I",NA,NA,0,"","renest., now listed as 416a"
2017-05-11,"416","BCNH","I",NA,NA,0,"","see 416a"
2017-05-18,"416","BCNH","I",NA,NA,0,"","see 416a"
2017-05-25,"416","BCNH","I",NA,NA,0,"","see 416a"
2017-06-01,"416","BCNH","I",NA,NA,0,"","see 416a"
2017-05-04,"416A","BCNH","A",NA,1,0,"","tag in front of nest. renest."
2017-05-11,"416A","BCNH","A",NA,1,0,"",NA
2017-05-18,"416A","BCNH","A",NA,1,0,"",NA
2017-05-25,"416A","BCNH","A",NA,1,0,"",NA
2017-06-01,"416A","BCNH","I",NA,NA,0,"","empty."
2017-05-11,"423","SNEG","A",NA,1,0,"","crawl through cove-tag in tunnel before nest."
2017-05-18,"423","SNEG","A",NA,2,3,"",NA
2017-05-11,"431","SNEG","A",NA,1,0,"",NA
2017-05-18,"431","SNEG","A",NA,1,0,"",NA
2017-04-27,"435","SNEG","A",NA,1,0,"",NA
2017-05-11,"435","SNEG","A",NA,1,0,"",NA
2017-05-18,"435","SNEG","A",NA,2,3,"",NA
2017-05-18,"444","SNEG","A",NA,2,4,"","confirmed: tag leftover from last year."
2017-05-25,"455","BCNH","A",NA,1,0,"","north of 587, look up, tag directly below."
2017-06-01,"455","BCNH","A",NA,1,0,"",NA
2017-05-18,"468","SNEG","A",NA,1,0,"","tag is 3ft ne of nest"
2017-05-25,"468","SNEG","A",NA,1,0,"","sneg plume in nest."
2017-06-01,"468","SNEG","A",NA,2,3,"","sneg. copied over to sneg tab."
2017-04-20,"469","BCNH","A",NA,1,0,"","tag 1ft below, south of nest."
2017-04-27,"469","BCNH","A",NA,1,0,"",NA
2017-05-04,"469","BCNH","A",NA,1,0,"",NA
2017-05-11,"469","BCNH","A",NA,2,2,"",NA
2017-05-18,"469","BCNH","A",NA,2,1,"","""1 large chick"""
2017-05-25,"469","BCNH","I",NA,NA,0,"","1 dead chick."
2017-06-01,"469","BCNH","I",NA,NA,0,"","empty."
2017-04-27,"474","BCNH","A",NA,1,0,"","tag directly below nest."
2017-05-04,"474","BCNH","A",NA,1,0,"",NA
2017-05-11,"474","BCNH","A",NA,1,0,"",NA
2017-05-18,"474","BCNH","A",NA,2,2,"",NA
2017-05-25,"474","BCNH","A",NA,2,2,"",NA
2017-06-01,"474","BCNH","A",NA,4,2,"",NA
2017-04-27,"478","BCNH","A",NA,1,0,"","nest 4ft ne of 377, possibly sneg. tag 2ft below."
2017-05-04,"478","BCNH","I",NA,NA,0,"","empty."
2017-05-11,"478","BCNH","I",NA,NA,0,"","empty."
2017-05-18,"478","BCNH","I",NA,NA,0,"","destroyed"
2017-05-25,"478","BCNH","I",NA,NA,0,"","empty."
2017-06-01,"478","BCNH","I",NA,NA,0,"","empty."
2017-04-27,"487","BCNH","A",NA,1,0,"","6ft w of 590. tag 1ft w of nest. possibly sneg."
2017-05-04,"487","BCNH","A",NA,1,0,"",NA
2017-05-11,"487","BCNH","I",NA,NA,0,"","empty. 1 egg stuck in branch below."
2017-05-18,"487","BCNH","I",NA,NA,0,"","empty"
2017-05-25,"487","BCNH","I",NA,NA,0,"","empty."
2017-06-01,"487","BCNH","I",NA,NA,0,"","renest. see 487a."
2017-06-01,"487A","BCNH","A",NA,1,0,"","renest; 6ft w of 590. tag 1ft w of nest."
2017-05-18,"521","SNEG","A",NA,1,0,"","2 ft below 565"
2017-05-18,"522","BCNH","A",NA,1,0,"","tag above nest"
2017-05-25,"522","BCNH","I",NA,NA,0,"","empty."
2017-06-01,"522","BCNH","I",NA,NA,0,"","empty."
2017-05-04,"523","BCNH","A",NA,2,1,"","tag 1ft above/1ft e of nest. egg is pipped."
2017-05-11,"523","BCNH","A",NA,2,1,"",NA
2017-05-18,"523","BCNH","A",NA,NA,1,"",NA
2017-05-25,"523","BCNH","A",NA,5,1,"",NA
2017-06-01,"523","BCNH","I",NA,NA,0,"","empty."
2017-05-11,"524","SNEG","A",NA,1,0,"","by 248 & 748. tag 1ft w of nest."
2017-05-18,"524","SNEG","A",NA,1,0,"",NA
2017-04-20,"526","BCNH","A",NA,1,0,"","north of 578. tag 3ft ne of nest."
2017-04-27,"526","BCNH","A",NA,1,0,"",NA
2017-05-11,"526","BCNH","A",NA,2,2,"",NA
2017-05-18,"526","BCNH","A",NA,4,3,"",NA
2017-05-25,"526","BCNH","A",NA,5,2,"",NA
2017-06-01,"526","BCNH","A",NA,5,2,"",NA
2017-05-18,"532","SNEG","A",NA,1,0,"","center"
2017-04-20,"533","SNEG","A",NA,1,0,"",NA
2017-04-27,"533","SNEG","A",NA,1,0,"",NA
2017-05-04,"533","SNEG","A",NA,1,0,"",NA
2017-05-11,"533","SNEG","A",NA,1,0,"",NA
2017-05-18,"533","SNEG","A",NA,2,3,"",NA
2017-04-20,"534","SNEG","A",NA,1,0,"","tag below nest."
2017-04-27,"534","SNEG","A",NA,1,0,"",NA
2017-05-04,"534","SNEG","A",NA,1,0,"",NA
2017-05-11,"534","SNEG","A",NA,2,2,"",NA
2017-05-18,"534","SNEG","A",NA,2,3,"",NA
2017-04-20,"535","SNEG","A",NA,1,0,"","by 546, tag 1ft below nest."
2017-04-27,"535","SNEG","A",NA,1,0,"",NA
2017-05-04,"535","SNEG","A",NA,1,0,"",NA
2017-05-11,"535","SNEG","A",NA,1,0,"",NA
2017-05-18,"535","SNEG","A",NA,1,0,"",NA
2017-04-20,"536","SNEG","A",NA,1,0,"","south entrance, belly crawl. first gap. tag 1.5ft n of nest."
2017-04-27,"536","SNEG","A",NA,1,0,"",NA
2017-05-04,"536","SNEG","A",NA,1,0,"",NA
2017-05-11,"536","SNEG","A",NA,2,2,"",NA
2017-05-11,"538","BCNH","A",NA,1,0,"","tag 3ft up from nest, 5ft sw of 564. over the wall."
2017-05-18,"538","BCNH","A",NA,1,0,"",NA
2017-05-25,"538","BCNH","I",NA,NA,0,"","empty."
2017-06-01,"538","BCNH","I",NA,NA,0,"","empty."
2017-04-20,"539","BCNH","A",NA,2,1,"",NA
2017-05-04,"540","SNEG","A",NA,1,0,"","tag 1ft w of nest, by 796."
2017-05-11,"540","SNEG","A",NA,1,0,"",NA
2017-05-18,"540","SNEG","A",NA,1,0,"",NA
2017-05-04,"541","SNEG","A",NA,1,0,"","across path from tun bush, tagged directly below, by 736."
2017-05-11,"541","SNEG","A",NA,1,0,"",NA
2017-05-18,"541","SNEG","A",NA,1,0,"",NA
2017-05-25,"541","SNEG","A",NA,1,0,"",NA
2017-06-01,"541","SNEG","A",NA,2,2,"",NA
2017-05-04,"542","SNEG","A",NA,1,0,"","tag 1ft e of nest."
2017-05-11,"542","SNEG","A",NA,1,0,"",NA
2017-05-18,"542","SNEG","A",NA,1,0,"",NA
2017-05-25,"542","SNEG","A",NA,1,0,"",NA
2017-06-01,"542","SNEG","A",NA,2,4,"","confirmed sneg"
2017-04-20,"543/545","SNEG","A",NA,1,0,"","tag just below nest.- same nest as 543"
2017-04-27,"543/545","SNEG","A",NA,1,0,"","note says double tagged with 543. no 543 found in previous data."
2017-05-04,"543/545","SNEG","A",NA,1,0,"",NA
2017-05-11,"543/545","SNEG","A",NA,2,3,"",NA
2017-05-18,"543/545","SNEG","A",NA,2,3,"",NA
2017-04-20,"544","SNEG","A",NA,1,0,"","most western figs, toward ocean."
2017-04-27,"544","SNEG","A",NA,1,0,"",NA
2017-05-04,"544","SNEG","A",NA,1,0,"",NA
2017-05-11,"544","SNEG","A",NA,1,0,"",NA
2017-05-18,"544","SNEG","A",NA,2,3,"",NA
2017-04-20,"546","SNEG","A",NA,1,0,"","by 535. yolk covering eggs, one egg depredated."
2017-04-27,"546","SNEG","A",NA,1,0,"",NA
2017-05-04,"546","SNEG","A",NA,1,0,"",NA
2017-05-11,"546","SNEG","A",NA,1,0,"",NA
2017-05-18,"546","SNEG","A",NA,1,0,"",NA
2017-04-20,"548","SNEG","A",NA,1,0,"","south entrance, first stop. tag directly under nest."
2017-04-27,"548","SNEG","A",NA,1,0,"",NA
2017-05-04,"548","SNEG","A",NA,1,0,"",NA
2017-05-11,"548","SNEG","A",NA,2,1,"",NA
2017-05-18,"548","SNEG","A",NA,2,4,"",NA
2017-04-20,"549","SNEG","A",NA,1,0,"","tag above nest. caution, close to path."
2017-04-27,"549","SNEG","A",NA,1,0,"",NA
2017-05-04,"549","SNEG","A",NA,1,0,"",NA
2017-05-11,"549","SNEG","A",NA,1,0,"",NA
2017-05-18,"549","SNEG","A",NA,2,3,"",NA
2017-04-06,"551","BCNH","A",NA,1,0,"","tag under nest"
2017-04-13,"551","BCNH","A",NA,2,3,"",NA
2017-04-20,"551","BCNH","A",NA,2,2,"","note says ""very young looking, doesn't match last week."" oldest bird could have left?"
2017-04-27,"551","BCNH","A",NA,5,1,"",NA
2017-05-04,"551","BCNH","A",NA,5,1,"",NA
2017-05-11,"551","BCNH","I",NA,NA,0,"","one depredated chick."
2017-05-18,"551","BCNH","I",NA,NA,0,"","one dead chick"
2017-05-25,"551","BCNH","I",NA,NA,0,"","1 dead chick."
2017-06-01,"551","BCNH","I",NA,NA,0,"","1 dead chick."
2017-04-13,"552","BCNH","A",NA,1,0,"","3 ft down from tag over wall. 3 feet down from tag over wall."
2017-04-20,"552","BCNH","A",NA,1,0,"",NA
2017-04-27,"552","BCNH","A",NA,2,2,"",NA
2017-05-04,"552","BCNH","A",NA,2,2,"",NA
2017-05-11,"552","BCNH","I",NA,NA,0,"","empty."
2017-05-18,"552","BCNH","I",NA,NA,0,"","renest. see 552a."
2017-05-25,"552","BCNH","I",NA,NA,0,"","see 552a."
2017-06-01,"552","BCNH","I",NA,NA,0,"","see 552a."
2017-05-18,"552A","BCNH","A",NA,1,0,"","3 ft down from tag over wall."
2017-05-25,"552A","BCNH","A",NA,1,0,"",NA
2017-06-01,"552A","BCNH","A",NA,1,0,"",NA
2017-04-20,"553","BCNH","A",NA,1,0,"",NA
2017-04-27,"553","BCNH","A",NA,1,0,"",NA
2017-05-04,"553","BCNH","A",NA,1,0,"",NA
2017-05-11,"553","BCNH","A",NA,1,0,"",NA
2017-05-25,"553","BCNH","I",NA,NA,0,"","1 dead chick. depredated."
2017-06-01,"553","BCNH","I",NA,NA,0,"","empty."
2017-04-20,"554","BCNH","A",NA,1,0,"","by 551."
2017-04-27,"554","BCNH","A",NA,1,0,"",NA
2017-05-04,"554","BCNH","I",NA,NA,0,"","eggs depredated."
2017-05-11,"554","BCNH","I",NA,NA,0,"",NA
2017-05-18,"554","BCNH","I",NA,NA,0,"","empty"
2017-05-25,"554","BCNH","I",NA,NA,0,"","empty."
2017-06-01,"554","BCNH","I",NA,NA,0,"","empty."
2017-04-20,"557","BCNH","A",NA,1,0,"","tag 1ft below nest. shells below."
2017-04-27,"557","BCNH","A",NA,1,0,"",NA
2017-05-04,"557","BCNH","A",NA,1,0,"",NA
2017-05-11,"557","BCNH","A",NA,1,0,"",NA
2017-05-18,"557","BCNH","A",NA,2,2,"","""2 large chicks"""
2017-05-25,"557","BCNH","A",NA,4,2,"",NA
2017-06-01,"557","BCNH","A",NA,5,2,"",NA
2017-04-27,"558","SNEG","A",NA,1,0,"","north end of tunnel bush. possible sneg."
2017-05-04,"558","SNEG","A",NA,1,0,"","sneg eggs."
2017-05-11,"558","SNEG","A",NA,1,0,"",NA
2017-05-18,"558","SNEG","A",NA,1,0,"","(listed with sneg)"
2017-05-25,"558","SNEG","A",NA,2,3,"","snegs! 558 in sneg tab still listed as gh. please clarify."
2017-06-01,"558","SNEG","A",NA,4,3,"","558 in sneg tab still listed as gh. please clarify."
2017-04-06,"561","BCNH","A",NA,1,0,"",NA
2017-04-20,"561","BCNH","A",NA,1,0,"",NA
2017-04-27,"561","BCNH","A",NA,1,0,"",NA
2017-05-04,"561","BCNH","A",NA,1,0,"",NA
2017-05-11,"561","BCNH","A",NA,1,0,"",NA
2017-05-18,"561","BCNH","I",NA,NA,0,"","empty"
2017-05-25,"561","BCNH","I",NA,NA,0,"","empty."
2017-06-01,"561","BCNH","I",NA,NA,0,"","empty."
2017-04-27,"562","BCNH","A",NA,1,0,"","below 125."
2017-05-04,"562","BCNH","I",NA,NA,0,"","empty."
2017-05-11,"562","BCNH","I",NA,NA,0,"","empty."
2017-05-18,"562","BCNH","I",NA,NA,0,"","empty"
2017-05-25,"562","BCNH","A",NA,NA,3,"","likely wanderers from another nest, no chicks here for weeks prior."
2017-06-01,"562","BCNH","I",NA,NA,0,"","empty."
2017-04-20,"563","BCNH","A",NA,1,0,"","secret garden area, by 349."
2017-04-27,"563","BCNH","A",NA,1,0,"",NA
2017-05-04,"563","BCNH","A",NA,1,0,"",NA
2017-05-11,"563","BCNH","A",NA,2,3,"",NA
2017-05-18,"563","BCNH","A",NA,4,3,"",NA
2017-06-01,"563","BCNH","A",NA,5,2,"",NA
2017-04-27,"564","BCNH","A",NA,1,0,"","over wall, access from below. below 152."
2017-05-04,"564","BCNH","A",NA,1,0,"",NA
2017-05-11,"564","BCNH","A",NA,1,0,"",NA
2017-05-18,"564","BCNH","A",NA,2,3,"",NA
2017-05-25,"564","BCNH","A",NA,4,2,"",NA
2017-06-01,"564","BCNH","A",NA,5,2,"",NA
2017-05-18,"565","SNEG","A",NA,1,0,"","tag directly next to nest"
2017-05-04,"566","SNEG","A",NA,1,0,"",NA
2017-05-11,"566","SNEG","A",NA,1,0,"","1 egg pipped."
2017-05-18,"566","SNEG","A",NA,1,0,"",NA
2017-05-04,"567","SNEG","A",NA,1,0,"","seen from front of colony, tag 2ft n of nest."
2017-05-11,"567","SNEG","A",NA,1,0,"",NA
2017-05-18,"567","SNEG","A",NA,2,2,"","one egg was pipping"
2017-05-11,"568","BCNH","A",NA,1,0,"",NA
2017-05-18,"568","BCNH","A",NA,1,0,"",NA
2017-05-25,"568","BCNH","A",NA,1,0,"",NA
2017-06-01,"568","BCNH","A",NA,2,2,"",NA
2017-04-06,"569","BCNH","A",NA,1,0,"","bottom of pathway through roses. nest 3ft back from tag."
2017-04-13,"569","BCNH","A",NA,2,3,"",NA
2017-04-20,"569","BCNH","A",NA,4,3,"",NA
2017-04-27,"569","BCNH","A",NA,5,1,"",NA
2017-05-04,"569","BCNH","I",NA,NA,0,"","empty."
2017-05-11,"569","BCNH","I",NA,NA,0,"","renest. see 569a."
2017-05-18,"569","BCNH","I",NA,NA,0,"","renest. see 569a."
2017-05-25,"569","BCNH","I",NA,NA,0,"","renest. see 569a."
2017-06-01,"569","BCNH","I",NA,NA,0,"","renest. see 569a."
2017-05-11,"569A","BCNH","A",NA,1,0,"","bottom of pathway through roses. nest 3ft back from tag."
2017-05-18,"569A","BCNH","A",NA,1,0,"",NA
2017-05-25,"569A","BCNH","A",NA,1,0,"",NA
2017-06-01,"569A","BCNH","A",NA,1,0,"",NA
2017-04-06,"570","BCNH","A",NA,1,0,"","down first pathway. nest 2ft in front of tag."
2017-04-13,"570","BCNH","A",NA,2,1,"",NA
2017-04-20,"570","BCNH","I",NA,NA,0,"","empty."
2017-04-27,"570","BCNH","I",NA,NA,0,"","empty."
2017-05-04,"570","BCNH","I",NA,NA,0,"","empty."
2017-05-11,"570","BCNH","I",NA,NA,0,"","empty, egg below."
2017-05-18,"570","BCNH","I",NA,NA,0,"","empty"
2017-05-25,"570","BCNH","I",NA,NA,0,"","empty"
2017-06-01,"570","BCNH","I",NA,NA,0,"","empty."
2017-04-06,"571","BCNH","A",NA,1,0,"","by chimney. possible sneg."
2017-04-13,"571","BCNH","I",NA,NA,0,"","empty, shell beneath nest likely depredated."
2017-04-20,"571","BCNH","I",NA,NA,0,"","empty."
2017-04-06,"572","BCNH","A",NA,2,3,"","tag 1ft in front of nest."
2017-04-20,"572","BCNH","A",NA,5,2,"",NA
2017-04-27,"572","BCNH","I",NA,NA,0,"","empty."
2017-05-04,"572","BCNH","I",NA,NA,0,"","renest. see 572a."
2017-05-11,"572","BCNH","I",NA,NA,0,"","see 572a."
