"date","nest","spp","status","adults","stage","chicks","confidence","notes"
2015-04-09,"40","SNEG","A",NA,1,NA,"",NA
2015-04-16,"40","SNEG","A",NA,1,NA,"",NA
2015-04-23,"40","SNEG","A",NA,2,4,"",NA
2015-04-30,"40","SNEG","A",NA,4,4,"",NA
2015-04-09,"400","SNEG","A",NA,1,NA,"","to right of 80"
2015-04-16,"400","SNEG","A",NA,1,NA,"",NA
2015-04-23,"400","SNEG","I",NA,NA,0,"","destroyed"
2015-04-30,"400","SNEG","I",NA,NA,0,"","destroyed"
2015-04-09,"402","SNEG","A",NA,1,NA,"","near 121"
2015-04-16,"402","SNEG","A",NA,1,NA,"",NA
2015-04-23,"402","SNEG","A",NA,1,NA,"",NA
2015-04-30,"402","SNEG","A",NA,1,NA,"",NA
2015-04-09,"403","SNEG","A",NA,1,NA,"","to right of 121"
2015-04-16,"403","SNEG","A",NA,1,NA,"",NA
2015-04-23,"403","SNEG","I",NA,NA,0,"","destroyed"
2015-04-30,"403","SNEG","I",NA,NA,0,"","destroyed"
2015-04-30,"403A","SNEG","A",NA,1,NA,"","close to 408 and 478 reused tag for new nest"
2015-04-09,"404","SNEG","A",NA,1,NA,"","to left of 147"
2015-04-16,"404","SNEG","A",NA,1,NA,"",NA
2015-04-23,"404","SNEG","I",NA,NA,0,"","destroyed"
2015-04-30,"404","SNEG","A",NA,1,0,"","renest"
2015-04-30,"404A",NA,"A",NA,1,0,"","renest"
2015-04-09,"405","SNEG","A",NA,1,NA,"","~6 ft to the left of 9"
2015-04-16,"405","SNEG","A",NA,1,NA,"",NA
2015-04-23,"405","SNEG","A",NA,1,NA,"",NA
2015-04-30,"405","SNEG","A",NA,2,3,"","egg is pipped"
2015-05-07,"406","SNEG","A",NA,1,NA,"",NA
2015-04-09,"408","SNEG","A",NA,1,NA,"","to left of 170, in front of 31"
2015-04-16,"408","SNEG","A",NA,1,NA,"",NA
2015-04-23,"408","SNEG","A",NA,1,NA,"",NA
2015-04-30,"408","SNEG","A",NA,2,1,"","1 pipped egg"
2015-04-09,"411","SNEG","A",NA,1,NA,"",NA
2015-04-16,"411","SNEG","A",NA,1,NA,"",NA
2015-04-23,"411","SNEG","I",NA,NA,0,"","empty"
2015-04-30,"411A",NA,"A",NA,1,NA,"",NA
2015-04-09,"412","SNEG","A",NA,1,NA,"","in front of 282"
2015-04-16,"412","SNEG","A",NA,1,NA,"",NA
2015-04-23,"412","SNEG","A",NA,1,NA,"",NA
2015-04-30,"412","SNEG","A",NA,1,NA,"",NA
2015-04-09,"416","SNEG","A",NA,1,NA,"",NA
2015-04-16,"416","SNEG","A",NA,1,NA,"",NA
2015-04-23,"416","SNEG","A",NA,1,NA,"",NA
2015-04-30,"416","SNEG","A",NA,2,2,"",NA
2015-04-09,"417","SNEG","A",NA,1,NA,"","to right of 256"
2015-04-16,"417","SNEG","A",NA,1,NA,"",NA
2015-04-23,"417","SNEG","A",NA,1,NA,"",NA
2015-04-30,"417","SNEG","A",NA,2,3,"",NA
2015-04-09,"418","SNEG","A",NA,1,NA,"","behind and below 287"
2015-04-16,"418","SNEG","A",NA,1,NA,"",NA
2015-04-23,"418","SNEG","A",NA,1,NA,"",NA
2015-04-30,"418","SNEG","A",NA,2,1,"",NA
2015-04-09,"421","SNEG","A",NA,1,NA,"","east side"
2015-04-16,"421","SNEG","A",NA,1,NA,"",NA
2015-04-23,"421","SNEG","A",NA,1,NA,"",NA
2015-04-30,"421","SNEG","A",NA,2,3,"",NA
2015-04-09,"423","BCNH","A",NA,2,3,"","under slanted rubble near cormorants"
2015-04-16,"423","BCNH","A",NA,4,3,"",NA
2015-04-23,"423","BCNH","I",NA,NA,0,"","predated"
2015-04-30,"423","BCNH","I",NA,NA,0,"","empty"
2015-05-07,"423","BCNH","I",NA,NA,0,"","empty"
2015-05-14,"423","BCNH","I",NA,NA,0,"","empty - 1 eggshell beside nest"
2015-05-21,"423","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"423","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"423","BCNH","I",NA,NA,0,"","empty"
2015-04-09,"432","BCNH","A",NA,1,NA,"","near base of stairs, visible to the right when going down stairs"
2015-04-23,"432","BCNH","A",NA,4,3,"",NA
2015-04-30,"432","BCNH","A",NA,5,2,"",NA
2015-05-07,"432","BCNH","A",NA,5,1,"","plus one dead chick"
2015-05-14,"432","BCNH","I",NA,NA,0,"","empty"
2015-05-21,"432","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"432","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"432","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"432","BCNH","I",NA,NA,0,"","empty"
2015-04-16,"433","SNEG","A",NA,1,NA,"","to left of 119"
2015-04-23,"433","SNEG","I",NA,NA,0,"","could not find - destroyed?"
2015-04-30,"433","SNEG","I",NA,NA,0,"","could not find - destroyed?"
2015-04-23,"434","SNEG","A",NA,1,NA,"","1 ft behind tag"
2015-04-30,"434","SNEG","A",NA,1,NA,"",NA
2015-04-30,"435","SNEG","A",NA,1,NA,"","above 408, tag is 5 inches above"
2015-04-16,"444","SNEG","A",NA,1,NA,"","3 feet to right of 287"
2015-04-23,"444","SNEG","A",NA,1,NA,"",NA
2015-04-30,"444","SNEG","A",NA,1,NA,"",NA
2015-04-16,"447","SNEG","A",NA,1,NA,"","behind 444"
2015-04-23,"447","SNEG","A",NA,1,NA,"",NA
2015-04-30,"447","SNEG","A",NA,2,3,"",NA
2015-04-16,"451","SNEG","A",NA,1,NA,"",NA
2015-04-23,"451","SNEG","A",NA,1,NA,"",NA
2015-04-30,"451","SNEG","A",NA,1,NA,"",NA
2015-04-16,"452","SNEG","A",NA,1,NA,"",NA
2015-04-23,"452","SNEG","A",NA,1,NA,"",NA
2015-04-30,"452","SNEG","A",NA,1,NA,"",NA
2015-04-16,"453","SNEG","A",NA,1,NA,"",NA
2015-04-23,"453","SNEG","A",NA,1,NA,"",NA
2015-04-30,"453","SNEG","A",NA,2,2,"",NA
2015-04-23,"455","SNEG","A",NA,1,NA,"",NA
2015-04-30,"455","SNEG","A",NA,2,2,"",NA
2015-04-16,"456","SNEG","A",NA,1,NA,"",NA
2015-04-23,"456","SNEG","A",NA,1,NA,"",NA
2015-04-30,"456","SNEG","A",NA,2,1,"",NA
2015-04-16,"468","SNEG","A",NA,1,NA,"","east side; to left of trail before reaching bear's breeches patch"
2015-04-23,"468","SNEG","A",NA,1,NA,"",NA
2015-04-30,"468","SNEG","A",NA,1,NA,"",NA
2015-05-07,"469","BCNH","A",NA,1,0,"","tag 1 ft in front of nest; seen from railing"
2015-05-14,"469","BCNH","A",NA,1,NA,"",NA
2015-05-21,"469","BCNH","A",NA,1,NA,"",NA
2015-05-28,"469","BCNH","A",NA,1,NA,"",NA
2015-06-04,"469","BCNH","A",NA,2,3,"",NA
2015-06-11,"469","BCNH","A",NA,4,2,"",NA
2015-04-23,"478","SNEG","A",NA,1,NA,"",NA
2015-04-30,"478","SNEG","A",NA,1,NA,"",NA
2015-05-07,"487","SNEG","A",NA,1,NA,"",NA
2015-04-02,"490","BCNH","A",NA,1,NA,"","3 ft back from tag"
2015-04-09,"490","BCNH","A",NA,1,NA,"",NA
2015-04-16,"490","BCNH","A",NA,2,3,"",NA
2015-04-23,"490","BCNH","A",NA,4,2,"",NA
2015-04-30,"490","BCNH","A",NA,5,2,"",NA
2015-05-07,"490","BCNH","A",NA,5,1,"","plus 1 dead chick"
2015-05-14,"490","BCNH","A",NA,5,1,"",NA
2015-05-21,"490","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"490","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"490","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"490","BCNH","I",NA,NA,0,"","renest 490a"
2015-04-09,"490A","BCNH","A",NA,1,NA,"",NA
2015-04-16,"490A","BCNH","A",NA,2,3,"",NA
2015-04-23,"490A","BCNH","A",NA,4,2,"",NA
2015-04-30,"490A","BCNH","A",NA,5,2,"",NA
2015-05-07,"490A","BCNH","A",NA,5,1,"","plus 1 dead chick"
2015-05-14,"490A","BCNH","A",NA,5,1,"",NA
2015-05-21,"490A","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"490A","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"490A","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"490A","BCNH","A",NA,1,NA,"","3 ft back from tag"
2015-04-23,"491","SNEG","A",NA,1,NA,"","to the right of 249"
2015-04-30,"491","SNEG","A",NA,1,NA,"",NA
2015-04-23,"492","SNEG","A",NA,1,NA,"","on hillside above tunnel; by exit of gh"
2015-04-30,"492","SNEG","A",NA,2,1,"",NA
2015-04-30,"493","SNEG","A",NA,1,NA,"",NA
2015-04-30,"494","SNEG","A",NA,1,NA,"","below to left of 487"
2015-04-30,"495","SNEG","A",NA,2,4,"","8 ft above 493; climb"
2015-04-30,"497","SNEG","A",NA,2,3,"","can only be accessed by climbing"
2015-04-30,"498","SNEG","A",NA,1,NA,"","1 ft back behind tag"
2015-04-30,"499","SNEG","A",NA,1,NA,"","close to 124"
2015-04-30,"501","BCNH","A",NA,1,NA,"","over the wall. rub channel 1 camera installed; rub ch 1"
2015-05-07,"501","BCNH","A",NA,1,NA,"","rub dvr ch 1"
2015-05-14,"501","BCNH","A",NA,1,NA,"","rub dvr ch 1"
2015-05-21,"501","BCNH","A",NA,2,2,"","rub dvr ch 1"
2015-05-28,"501","BCNH","I",NA,NA,NA,"","rub dvr ch 1"
2015-06-04,"501","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"501","BCNH","I",NA,NA,0,"","empty"
2015-05-07,"502","BCNH","A",NA,1,NA,"","north end of tun bush, access from above"
2015-05-14,"502","BCNH","A",NA,1,NA,"",NA
2015-05-21,"502","BCNH","I",NA,NA,0,"","destroyed"
2015-05-28,"502","BCNH","I",NA,NA,0,"","destroyed"
2015-06-04,"502","BCNH","I",NA,NA,0,"","destroyed"
2015-06-11,"502","BCNH","I",NA,NA,0,"","destroyed"
2015-05-07,"503","BCNH","A",NA,1,NA,"","in big bush tunnel; use nest pole to look into"
2015-05-14,"503","BCNH","A",NA,1,NA,"",NA
2015-05-21,"503","BCNH","A",NA,1,NA,"",NA
2015-05-28,"503","BCNH","A",NA,2,3,"",NA
2015-06-04,"503","BCNH","A",NA,4,3,"",NA
2015-06-11,"503","BCNH","A",NA,5,3,"",NA
2015-05-14,"504","BCNH","A",NA,1,NA,"","first bush after passing cormorants"
2015-05-21,"504","BCNH","A",NA,1,NA,"",NA
2015-05-28,"504","BCNH","A",NA,1,NA,"",NA
2015-06-04,"504","BCNH","A",NA,2,3,"",NA
2015-06-11,"504","BCNH","A",NA,4,3,"",NA
2015-06-04,"505","BCNH","A",NA,1,NA,"","~6 ft to the right of 76"
2015-06-11,"505","BCNH","A",NA,1,NA,"",NA
2015-05-14,"506","BCNH","A",NA,1,NA,"","to the right of 347"
2015-05-21,"506","BCNH","A",NA,1,NA,"",NA
2015-05-28,"506","BCNH","A",NA,1,NA,"",NA
2015-06-04,"506","BCNH","A",NA,1,NA,"",NA
2015-06-11,"506","BCNH","A",NA,2,3,"",NA
2015-06-04,"508","BCNH","A",NA,1,NA,"","to the right of 545"
2015-06-11,"508","BCNH","A",NA,1,NA,"",NA
2015-06-04,"510","BCNH","A",NA,1,NA,"","between 347 and 508"
2015-06-11,"510","BCNH","A",NA,1,NA,"",NA
2015-06-04,"511","BCNH","A",NA,1,NA,"","in right-hand ""canyon"" when enter tun area tun dvr ch 3 installed"
2015-06-11,"511","BCNH","A",NA,2,2,"","tun dvr ch 3"
2015-06-04,"512","BCNH","A",NA,1,NA,"","ben dvr ch 4 installed"
2015-06-11,"512","BCNH","A",NA,1,NA,"","ben dvr ch 4"
2015-04-02,"513","BCNH","A",NA,1,NA,"",NA
2015-05-14,"513","BCNH","I",NA,NA,0,"","empty"
2015-05-21,"513","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"513","BCNH","A",NA,NA,1,"","probably vagrant chick"
2015-06-11,"513","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"514","BCNH","A",NA,2,2,"","behind railing; tag 1 ft in front of nest"
2015-04-30,"516","BCNH","A",NA,1,NA,"","4.5 ft to right of 294"
2015-05-07,"516","BCNH","A",NA,1,NA,"",NA
2015-05-14,"516","BCNH","A",NA,1,NA,"",NA
2015-05-21,"516","BCNH","A",NA,2,3,"",NA
2015-05-28,"516","BCNH","A",NA,2,3,"",NA
2015-06-04,"516","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"516","BCNH","A",NA,5,1,"",NA
2015-05-14,"518","BCNH","A",NA,1,NA,"","tag just below nest (hens and chicks)"
2015-05-21,"518","BCNH","A",NA,1,NA,"",NA
2015-05-28,"518","BCNH","A",NA,2,2,"",NA
2015-06-04,"518","BCNH","A",NA,2,2,"",NA
2015-06-11,"518","BCNH","I",NA,NA,0,"","empty"
2015-05-14,"519","BCNH","A",NA,2,1,"","tag 2 ft below nest"
2015-05-21,"519","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"519","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"519","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"519","BCNH","I",NA,NA,0,"","mostly destroyed"
2015-06-11,"520","BCNH","A",NA,1,NA,"","same cave as 519; tag 1.5 ft in front of nest"
2015-06-04,"521","BCNH","A",NA,2,3,"",NA
2015-06-04,"522","BCNH","A",NA,2,3,"",NA
2015-06-11,"522","BCNH","A",NA,4,3,"",NA
2015-04-16,"530","BCNH","A",NA,4,2,"","second to last hole in the wall ~ 5 ft behind tag"
2015-04-23,"530","BCNH","A",NA,5,2,"",NA
2015-04-30,"530","BCNH","I",NA,NA,0,"","empty"
2015-05-07,"530","BCNH","A",NA,5,1,"",NA
2015-05-14,"530","BCNH","I",NA,NA,0,"","empty"
2015-05-21,"530","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"530","BCNH","I",NA,NA,0,"","empty. old dead chick at hole entry"
2015-06-04,"530","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"530","BCNH","I",NA,NA,0,"","empty"
2015-04-02,"532","BCNH","A",NA,1,NA,"","previously tagged as 205"
2015-04-09,"532","BCNH","A",NA,2,2,"",NA
2015-04-16,"532","BCNH","A",NA,2,2,"",NA
2015-04-23,"532","BCNH","A",NA,5,2,"",NA
2015-05-07,"532","BCNH","I",NA,NA,0,"","empty"
2015-05-14,"532","BCNH","I",NA,NA,0,"","empty"
2015-05-21,"532","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"532","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"532","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"532","BCNH","I",NA,NA,0,"","empty"
2015-04-23,"533","SNEG","A",NA,1,NA,"","next to 40"
2015-04-30,"533","SNEG","A",NA,1,NA,"",NA
2015-06-11,"537","BCNH","A",NA,1,NA,"","uphill from 520. tag 1 ft below and left of nest"
2015-04-23,"538","SNEG","A",NA,1,NA,"","3 ft behind tag"
2015-04-30,"538","SNEG","A",NA,2,4,"",NA
2015-04-02,"54","SNEG","A",NA,1,NA,"","middle"
2015-04-09,"54","SNEG","A",NA,1,NA,"",NA
2015-04-16,"54","SNEG","A",NA,1,NA,"",NA
2015-04-23,"54","SNEG","A",NA,1,NA,"",NA
2015-04-30,"54","SNEG","A",NA,2,3,"",NA
2015-05-07,"541","BCNH","A",NA,5,1,"","nest inside rubble; hard to see into"
2015-05-14,"541","BCNH","A",NA,NA,1,"",NA
2015-05-21,"541","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"541","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"541","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"541","BCNH","I",NA,NA,0,"","empty"
2015-05-07,"542","BCNH","A",NA,1,NA,"",NA
2015-05-14,"542","BCNH","A",NA,1,NA,"",NA
2015-05-21,"542","BCNH","A",NA,2,1,"",NA
2015-05-28,"542","BCNH","A",NA,1,NA,"",NA
2015-06-04,"542","BCNH","A",NA,1,NA,"",NA
2015-06-11,"542","BCNH","A",NA,1,NA,"",NA
2015-05-07,"543","BCNH","A",NA,5,2,"","downhill from nest 329"
2015-05-14,"543","BCNH","A",NA,5,1,"",NA
2015-05-21,"543","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"543","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"543","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"543","BCNH","I",NA,NA,0,"","empty"
2015-05-21,"544","BCNH","A",NA,1,NA,"","at end of mir bush"
2015-05-28,"544","BCNH","A",NA,1,NA,"",NA
2015-06-04,"544","BCNH","A",NA,2,3,"",NA
2015-06-11,"544","BCNH","A",NA,2,3,"",NA
2015-05-28,"545","BCNH","A",NA,1,NA,"","tag 4 ft in front of nest"
2015-06-04,"545","BCNH","A",NA,1,NA,"",NA
2015-06-11,"545","BCNH","A",NA,2,3,"",NA
2015-05-28,"546","BCNH","A",NA,1,NA,"","to right of 558 by ~7 ft"
2015-06-04,"546","BCNH","A",NA,2,2,"",NA
2015-06-11,"546","BCNH","A",NA,2,3,"",NA
2015-05-28,"547","BCNH","A",NA,1,NA,"","visible to left before entering big tun bush"
2015-06-04,"547","BCNH","A",NA,2,3,"",NA
2015-06-11,"547","BCNH","A",NA,4,3,"",NA
2015-05-28,"548","BCNH","A",NA,1,NA,"","to right of 503"
2015-06-04,"548","BCNH","A",NA,1,NA,"","tun dvr ch 1 installed"
2015-06-11,"548","BCNH","A",NA,1,NA,"","tun dvr ch 1"
2015-04-23,"549","BCNH","A",NA,2,3,"",NA
2015-04-30,"549","BCNH","I",NA,NA,0,"","empty"
2015-05-14,"549","BCNH","I",NA,NA,0,"","empty"
2015-05-21,"549","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"549","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"549","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"549","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"551","BCNH","A",NA,1,NA,"","to left of 503"
2015-06-04,"551","BCNH","A",NA,1,NA,"","tun dvr ch 2 installed"
2015-06-11,"551","BCNH","A",NA,2,3,"","tun dvr ch 2"
2015-05-07,"552","BCNH","A",NA,1,NA,"","east side; under concrete rub dvr ch 4 rub dvr ch 4 installed"
2015-05-14,"552","BCNH","A",NA,1,NA,"","rub dvr ch4"
2015-05-21,"552","BCNH","A",NA,1,NA,"","rub dvr ch4"
2015-05-28,"552","BCNH","A",NA,2,3,"","rub dvr ch4"
2015-06-04,"552","BCNH","A",NA,2,1,"","camera unplugged"
2015-06-11,"552","BCNH","A",NA,5,1,"",NA
2015-05-07,"553","BCNH","A",NA,1,NA,"","east side; under succulent rub dvr ch 2 rub dvr ch 2 installed"
2015-05-14,"553","BCNH","A",NA,1,NA,"","rub dvr ch2"
2015-05-21,"553","BCNH","A",NA,2,1,"","rub dvr ch2"
2015-05-28,"553","BCNH","A",NA,2,3,"","rub dvr ch2"
2015-06-04,"553","BCNH","I",NA,NA,0,"","empty; chick killed next to nest; camera unplugged"
2015-06-11,"553","BCNH","I",NA,NA,0,"","empty"
2015-05-07,"554","SNEG","A",NA,5,2,"","in big tree on road"
2015-05-07,"555","SNEG","A",NA,1,NA,"","above 251"
2015-05-07,"556","SNEG","A",NA,1,NA,"","1 ft from 248"
2015-05-07,"557","SNEG","A",NA,2,3,"",NA
2015-05-07,"558","BCNH","A",NA,1,NA,"","8 ft off trail in tunnel bush - bay side"
2015-05-14,"558","BCNH","A",NA,1,NA,"",NA
2015-05-21,"558","BCNH","A",NA,1,NA,"",NA
2015-05-28,"558","BCNH","A",NA,1,NA,"",NA
2015-06-04,"558","BCNH","A",NA,2,2,"",NA
2015-06-11,"558","BCNH","A",NA,2,2,"",NA
2015-05-07,"564","SNEG","A",NA,1,NA,"",NA
2015-05-07,"565","SNEG","A",NA,1,NA,"",NA
2015-05-07,"566","SNEG","A",NA,1,NA,"","right after belly crawl"
2015-04-02,"64/81","SNEG","A",NA,1,NA,"","west side; near 80"
2015-04-09,"64/81","SNEG","A",NA,1,NA,"",NA
2015-04-16,"64/81","SNEG","A",NA,1,NA,"","double tagged as 81"
2015-04-23,"64/81","SNEG","A",NA,1,NA,"",NA
2015-04-30,"64/81","SNEG","A",NA,2,3,"",NA
2015-04-02,"68","BCNH","A",NA,1,NA,"","hole in the wall; ~4 ft behind tag; diagonal right"
2015-04-09,"68","BCNH","A",NA,1,NA,"","egg is punctured"
2015-04-23,"68","BCNH","I",NA,NA,0,"","empty"
2015-04-30,"68","BCNH","I",NA,NA,0,"","empty"
2015-05-07,"68","BCNH","I",NA,NA,0,"","empty"
2015-05-14,"68","BCNH","I",NA,NA,0,"","empty"
2015-05-21,"68","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"68","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"68","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"68","BCNH","I",NA,NA,0,"","empty"
2015-04-02,"69","SNEG","A",NA,1,NA,"","west side; back path"
2015-04-09,"69","SNEG","A",NA,1,NA,"",NA
2015-04-16,"69","SNEG","A",NA,1,NA,"",NA
2015-04-23,"69","SNEG","A",NA,1,NA,"",NA
2015-04-30,"69","SNEG","A",NA,2,2,"",NA
2015-05-07,"76","BCNH","A",NA,1,NA,"","tag 2 ft in front of nest; at end of mir"
2015-05-28,"76","BCNH","A",NA,2,1,"",NA
2015-06-04,"76","BCNH","A",NA,4,1,"",NA
2015-06-11,"76","BCNH","A",NA,5,1,"",NA
2015-04-02,"80","SNEG","A",NA,1,NA,"","west side; back path"
2015-04-09,"80","SNEG","A",NA,1,NA,"",NA
2015-04-16,"80","SNEG","A",NA,1,NA,"",NA
2015-04-23,"80","SNEG","A",NA,2,4,"",NA
2015-04-30,"80","SNEG","A",NA,4,3,"",NA
2015-04-02,"85","SNEG","A",NA,1,NA,"","west side; past 87 on back path"
2015-04-09,"85","SNEG","A",NA,1,NA,"",NA
2015-04-16,"85","SNEG","A",NA,1,NA,"",NA
2015-04-23,"85","SNEG","A",NA,2,4,"",NA
2015-04-30,"85","SNEG","I",NA,NA,0,"","empty"
2015-04-09,"86","BCNH","A",NA,1,NA,"","hole in the wall; confused for 299 when camera was placed"
2015-04-23,"86","BCNH","I",NA,NA,0,"","empty"
2015-04-30,"86","BCNH","I",NA,NA,0,"","empty"
2015-05-07,"86","BCNH","I",NA,NA,0,"","empty, camera removed"
2015-05-14,"86","BCNH","I",NA,NA,0,"","empty"
2015-05-21,"86","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"86","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"86","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"86","BCNH","I",NA,NA,0,"","empty"
2015-04-02,"87","SNEG","A",NA,1,NA,"","west side"
2015-04-09,"87","SNEG","A",NA,1,NA,"",NA
2015-04-16,"87","SNEG","A",NA,1,NA,"",NA
2015-04-23,"87","SNEG","A",NA,1,NA,"",NA
2015-04-30,"87","SNEG","A",NA,1,NA,"","2 dead chicks on ground approx. 3 d.o."
2015-04-02,"9","SNEG","A",NA,1,NA,"","middle; behind 54"
2015-04-09,"9","SNEG","A",NA,1,NA,"",NA
2015-04-16,"9","SNEG","A",NA,1,NA,"",NA
2015-04-23,"9","SNEG","A",NA,2,4,"","raven spotted above gh this day"
2015-04-30,"9","SNEG","A",NA,4,4,"",NA
2015-04-02,"90","SNEG","A",NA,1,NA,"","west side; towards back near 91. data entry note: double-check tag # in field"
2015-04-09,"90","SNEG","A",NA,1,NA,"",NA
2015-04-16,"90","SNEG","A",NA,1,NA,"",NA
2015-04-23,"90","SNEG","A",NA,1,NA,"",NA
2015-04-30,"90","SNEG","A",NA,2,3,"",NA
2015-04-02,"91","SNEG","A",NA,1,NA,"","west side; towards back, tag under nest"
2015-04-09,"91","SNEG","A",NA,1,NA,"",NA
2015-04-16,"91","SNEG","A",NA,1,NA,"",NA
2015-04-23,"91","SNEG","A",NA,1,NA,"",NA
2015-04-30,"91","SNEG","A",NA,2,2,"",NA
2015-04-02,"97","SNEG","A",NA,1,NA,"","west side; towards front of colony, tag 2 feet from the nest"
2015-04-09,"97","SNEG","A",NA,1,NA,"",NA
2015-04-16,"97","SNEG","A",NA,1,NA,"",NA
2015-04-23,"97","SNEG","A",NA,1,NA,"",NA
2015-04-30,"97","SNEG","A",NA,1,NA,"",NA
2015-04-02,"98","SNEG","A",NA,1,NA,"","west side; back path toward bay"
2015-04-09,"98","SNEG","A",NA,1,NA,"",NA
2015-04-16,"98","SNEG","A",NA,1,NA,"",NA
2015-04-23,"98","SNEG","A",NA,2,1,"",NA
2015-04-30,"98","SNEG","A",NA,2,1,"",NA
2015-04-02,"99","SNEG","A",NA,1,NA,"","near main walkway"
2015-04-09,"99","SNEG","A",NA,1,NA,"",NA
2015-04-16,"99","SNEG","A",NA,1,NA,"",NA
2015-04-23,"99","SNEG","A",NA,1,NA,"",NA
2015-04-30,"99","SNEG","A",NA,2,3,"",NA
