"date","nest","spp","status","adults","stage","chicks","confidence","notes"
2016-04-21,"104","BCNH","A",NA,2,2,"","east side, northing short"
2016-04-28,"104","BCNH","A",NA,2,2,"",NA
2016-05-05,"104","BCNH","I",NA,NA,0,"",NA
2016-05-12,"104","BCNH","I",NA,NA,0,"","empty"
2016-05-19,"104","BCNH","I",NA,NA,0,"","empty"
2016-05-26,"104","BCNH","I",NA,NA,0,"",NA
2016-06-02,"104","BCNH","I",NA,NA,0,"","empty"
2016-04-21,"115","BCNH","A",NA,1,0,"",NA
2016-04-28,"115","BCNH","A",NA,1,0,"","facing city in crevice"
2016-05-05,"115","BCNH","A",NA,1,0,"",NA
2016-05-12,"115","BCNH","A",NA,2,3,"",NA
2016-05-19,"115","BCNH","A",NA,4,4,"",NA
2016-05-26,"115","BCNH","A",NA,5,2,"",NA
2016-06-02,"115","BCNH","A",NA,5,2,"",NA
2016-04-28,"121","SNEG","A",NA,1,0,"","east higher than 582, tag below east higher than 582, tag below"
2016-05-12,"121","SNEG","A",NA,1,NA,"",NA
2016-05-19,"121","SNEG","A",NA,2,3,"","pipped egg"
2016-04-21,"124","BCNH","A",NA,2,3,"","back left 3 ft of tag (hole in wall)"
2016-04-28,"124","BCNH","A",NA,4,3,"",NA
2016-05-05,"124","BCNH","A",NA,5,2,"",NA
2016-05-12,"124","BCNH","A",NA,5,1,"",NA
2016-06-02,"124","BCNH","I",NA,NA,0,"","nest destroyed"
2016-04-28,"125","SNEG","A",NA,1,0,"","between 532 and 522 between 532 and 522"
2016-05-05,"125","SNEG","A",NA,1,0,"",NA
2016-05-12,"125","SNEG","A",NA,1,NA,"",NA
2016-05-19,"125","SNEG","A",NA,1,0,"",NA
2016-04-28,"162","SNEG","A",NA,1,0,"","east side entrance by 533 east side entrance by 533"
2016-05-05,"162","SNEG","A",NA,1,0,"",NA
2016-05-12,"162","SNEG","A",NA,1,NA,"",NA
2016-05-19,"162","SNEG","A",NA,1,0,"",NA
2016-04-28,"170","SNEG","A",NA,1,0,"","east side, 3 ft left of 581, empty nest in front of it east side, 3 ft left of 581, empty nest in front of it"
2016-05-05,"170","SNEG","A",NA,1,0,"",NA
2016-05-12,"170","SNEG","A",NA,1,NA,"",NA
2016-05-19,"170","SNEG","A",NA,2,2,"","hard to tell, 1-2 chicks"
2016-04-21,"171","BCNH","A",NA,1,0,"","top of west side pile, under concrete, near 180, tag above"
2016-04-28,"171","BCNH","A",NA,1,0,"",NA
2016-05-05,"171","BCNH","A",NA,1,0,"",NA
2016-05-12,"171","BCNH","A",NA,2,1,"",NA
2016-05-19,"171","BCNH","A",NA,2,1,"",NA
2016-05-26,"171","BCNH","A",NA,5,1,"",NA
2016-06-02,"171","BCNH","I",NA,NA,0,"","empty"
2016-04-28,"173","SNEG","A",NA,1,0,"","next to 184, east side entrance next to 184, east side entrance"
2016-05-12,"173","SNEG","A",NA,1,NA,"",NA
2016-05-19,"173","SNEG","A",NA,2,1,"",NA
2016-04-28,"175","SNEG","A",NA,1,0,"","east side entrance east side entrance"
2016-05-05,"175","SNEG","A",NA,1,0,"",NA
2016-05-12,"175","SNEG","A",NA,1,NA,"",NA
2016-05-19,"175","SNEG","A",NA,1,0,"",NA
2016-04-28,"177","SNEG","A",NA,1,0,"","east side east side"
2016-05-05,"177","SNEG","A",NA,1,0,"",NA
2016-05-12,"177","SNEG","A",NA,1,NA,"",NA
2016-05-19,"177","SNEG","A",NA,1,0,"",NA
2016-04-28,"178","SNEG","A",NA,1,0,"","east of east side entrance through veg east of east side entrance through veg"
2016-05-05,"178","SNEG","A",NA,1,0,"",NA
2016-05-12,"178","SNEG","A",NA,2,1,"","1 pipping"
2016-05-19,"178","SNEG","A",NA,2,4,"",NA
2016-04-28,"179","SNEG","A",NA,1,0,"",NA
2016-05-05,"179","SNEG","I",NA,NA,0,"","no nest found but tag seen"
2016-04-21,"180","BCNH","A",NA,2,2,"","top of west side pile, under concrete, near 171"
2016-04-28,"180","BCNH","I",NA,NA,0,"",NA
2016-05-05,"180","BCNH","I",NA,NA,0,"",NA
2016-05-12,"180","BCNH","I",NA,NA,0,"","empty"
2016-05-19,"180","BCNH","I",NA,NA,0,"","empty"
2016-05-26,"180","BCNH","I",NA,NA,0,"",NA
2016-06-02,"180","BCNH","I",NA,NA,0,"","empty"
2016-04-28,"182","SNEG","A",NA,1,0,"","down hill, east side of entrance down hill, east side of entrance"
2016-05-05,"182","SNEG","A",NA,1,0,"",NA
2016-05-12,"182","SNEG","A",NA,1,NA,"",NA
2016-05-19,"182","SNEG","A",NA,2,3,"",NA
2016-04-28,"183","SNEG","A",NA,1,0,"","by 182 by 182"
2016-05-05,"183","SNEG","A",NA,1,0,"",NA
2016-05-19,"183","SNEG","I",NA,NA,0,"","missing"
2016-04-28,"184","SNEG","A",NA,1,0,"","by east side entrance by east side entrance"
2016-05-05,"184","SNEG","A",NA,1,0,"",NA
2016-05-12,"184","SNEG","A",NA,1,NA,"",NA
2016-05-19,"184","SNEG","A",NA,1,0,"",NA
2016-04-28,"185","SNEG","I",NA,NA,0,"","by 178, tag below by 178, tag below"
2016-05-05,"185","SNEG","A",NA,1,0,"",NA
2016-05-12,"185","SNEG","A",NA,1,NA,"",NA
2016-04-21,"188","BCNH","A",NA,1,0,"","hole in wall by 555, nest 3 ft behind tag"
2016-05-05,"188","BCNH","I",NA,NA,0,"",NA
2016-05-19,"188","BCNH","I",NA,NA,0,"","empty"
2016-05-26,"188","BCNH","I",NA,NA,0,"","empty"
2016-06-02,"188","BCNH","I",NA,NA,0,"","empty"
2016-04-28,"191","SNEG","A",NA,2,2,"","behind 178, tag in front, deep in veg and hard to reach; by 182, 183, 5 ft in front behind 178, tag in front, deep in veg and hard to reach; by 182, 183, 5 ft in front"
2016-05-05,"191","SNEG","A",NA,2,3,"",NA
2016-05-12,"191","SNEG","A",NA,5,2,"",NA
2016-05-19,"191","SNEG","A",NA,5,2,"",NA
2016-04-28,"192","SNEG","A",NA,1,0,"",NA
2016-05-05,"192","SNEG","A",NA,1,0,"",NA
2016-05-12,"192","SNEG","A",NA,1,0,"",NA
2016-05-19,"192","SNEG","A",NA,2,4,"",NA
2016-05-26,"194","BCNH","A",NA,2,3,"","tag 2 ft below and 6 in in front of nest in dense brush, slightly downhill and right of 288, possible double tagged with 255 tag 2 ft below and 6 in in front of nest in dense brush, slightly downhill and right of 288, definitely double tagged with 255"
2016-06-02,"194","BCNH","A",NA,5,2,"","same as 255"
2016-04-28,"195","SNEG","A",NA,1,0,"","by 178 by 178"
2016-05-05,"195","SNEG","A",NA,1,0,"",NA
2016-05-12,"195","SNEG","A",NA,1,NA,"",NA
2016-05-19,"195","SNEG","A",NA,1,0,"",NA
2016-05-19,"196","BCNH","A",NA,1,0,"","tag 3 ft in front of nest near 493"
2016-05-26,"196","BCNH","A",NA,2,1,"","1 dead chick, nest destroyed, may be 198 check tag"
2016-06-02,"196","BCNH","I",NA,NA,0,"","not 198, nest destroyed"
2016-04-28,"199","SNEG","A",NA,1,0,"","east side entrance by 397 east side entrance by 397"
2016-05-05,"199","SNEG","A",NA,1,0,"",NA
2016-05-12,"199","SNEG","A",NA,1,NA,"",NA
2016-04-21,"202","SNEG","A",NA,1,0,"","east colony, near water east colony, near water"
2016-04-28,"202","SNEG","A",NA,1,NA,"",NA
2016-05-05,"202","SNEG","I",NA,NA,0,"","nest destroyed shells below"
2016-05-19,"202","SNEG","I",NA,NA,0,"","gone"
2016-04-21,"204","SNEG","A",NA,1,0,"","back of east side back of east side"
2016-04-28,"204","SNEG","A",NA,1,NA,"",NA
2016-05-05,"204","SNEG","A",NA,1,0,"",NA
2016-05-12,"204","SNEG","A",NA,1,NA,"",NA
2016-05-19,"204","SNEG","A",NA,2,3,"",NA
2016-06-09,"205","BCNH","A",NA,1,0,"",NA
2016-04-21,"206","SNEG","A",NA,1,0,"",NA
2016-05-19,"206","SNEG","A",NA,2,4,"",NA
2016-04-21,"211","SNEG","A",NA,1,0,"","headed out on e side headed out on e side"
2016-04-28,"211","SNEG","A",NA,1,NA,"",NA
2016-05-05,"211","SNEG","A",NA,1,0,"",NA
2016-05-12,"211","SNEG","A",NA,1,NA,"",NA
2016-05-19,"211","SNEG","A",NA,1,0,"",NA
2016-04-07,"212","BCNH","A",NA,1,0,"","neart nest 216, tag 2 ft in front of nest"
2016-04-14,"212","BCNH","A",NA,2,3,"","youngest chick- 1 day"
2016-04-21,"212","BCNH","A",NA,2,2,"",NA
2016-04-28,"212","BCNH","A",NA,2,1,"",NA
2016-05-05,"212","BCNH","I",NA,NA,0,"","empty"
2016-05-12,"212","BCNH","I",NA,NA,0,"","empty"
2016-05-19,"212","BCNH","I",NA,NA,0,"",NA
2016-04-07,"216","BCNH","A",NA,2,3,"","tag 1 ft in front of nest"
2016-04-14,"216","BCNH","A",NA,4,2,"",NA
2016-04-21,"216","BCNH","A",NA,5,1,"",NA
2016-04-28,"216","BCNH","I",NA,NA,0,"","1 dead chick (19 days)"
2016-05-05,"216","BCNH","I",NA,NA,0,"","empty"
2016-05-12,"216","BCNH","I",NA,NA,0,"","empty"
2016-05-19,"216","BCNH","I",NA,NA,0,"",NA
2016-05-19,"221","BCNH","A",NA,1,0,"","nest 3 ft behind and right of tag; right of 292"
2016-05-26,"221","BCNH","A",NA,1,0,"",NA
2016-06-02,"221","BCNH","A",NA,1,0,"",NA
2016-04-07,"222","BCNH","A",NA,1,0,"","tag 2 ft in front of nest, next to tunnel entrance"
2016-04-14,"222","BCNH","A",NA,1,0,"",NA
2016-04-21,"222","BCNH","A",NA,2,2,"",NA
2016-04-28,"222","BCNH","A",NA,2,3,"",NA
2016-05-05,"222","BCNH","A",NA,4,2,"",NA
2016-05-12,"222","BCNH","A",NA,5,2,"",NA
2016-05-19,"222","BCNH","I",NA,NA,0,"",NA
2016-05-26,"222","BCNH","I",NA,NA,0,"",NA
2016-04-07,"223","BCNH","A",NA,2,3,"","nest visible from path, tag 1 ft below nest"
2016-04-14,"223","BCNH","A",NA,2,3,"",NA
2016-04-21,"223","BCNH","A",NA,5,1,"",NA
2016-04-28,"223","BCNH","A",NA,5,2,"",NA
2016-05-05,"223","BCNH","A",NA,5,2,"",NA
2016-05-12,"223","BCNH","A",NA,5,2,"","1 chick near nest but not in it"
2016-05-19,"223","BCNH","I",NA,NA,0,"",NA
2016-05-26,"223","BCNH","I",NA,NA,0,"",NA
2016-04-07,"225","BCNH","A",NA,1,0,"","tag on large branch below nest, 6 ft to right of 229"
2016-04-14,"225","BCNH","A",NA,1,0,"",NA
2016-04-21,"225","BCNH","A",NA,2,3,"",NA
2016-05-05,"225","BCNH","I",NA,NA,0,"","empty"
2016-05-12,"225","BCNH","I",NA,NA,0,"","empty"
2016-05-19,"225","BCNH","I",NA,NA,0,"",NA
2016-05-26,"225","BCNH","I",NA,NA,0,"",NA
2016-04-07,"228","BCNH","A",NA,1,0,"","tag just above nest; over wall agave"
2016-04-14,"228","BCNH","I",NA,NA,0,"",NA
2016-04-21,"228","BCNH","I",NA,NA,0,"","empty"
2016-04-28,"228","BCNH","I",NA,NA,0,"","empty"
2016-05-19,"228","BCNH","I",NA,NA,0,"","empty"
2016-04-07,"229","BCNH","A",NA,1,0,"","tag on branch below nest"
2016-04-14,"229","BCNH","I",NA,NA,0,"",NA
2016-04-21,"229","BCNH","I",NA,NA,0,"","empty"
2016-05-05,"229","BCNH","I",NA,NA,0,"","empty"
2016-05-12,"229","BCNH","I",NA,NA,0,"","empty"
2016-05-19,"229","BCNH","I",NA,NA,0,"",NA
2016-05-26,"229","BCNH","I",NA,NA,0,"",NA
2016-05-19,"230","BCNH","A",NA,1,0,"","over wall, left few ft of 291, right of 303, nest 2 ft right of tag"
2016-05-26,"230","BCNH","A",NA,1,0,"",NA
2016-06-02,"230","BCNH","A",NA,1,0,"",NA
2016-05-12,"232","SNEG","A",NA,1,0,"","central left of 91, tag 4 in above nest central left of 91, tag 4 in above nest"
2016-04-21,"233","SNEG","A",NA,1,0,"","back of east side back of east side"
2016-04-28,"233","SNEG","A",NA,1,NA,"",NA
2016-05-05,"233","SNEG","A",NA,1,0,"",NA
2016-05-12,"233","SNEG","A",NA,1,NA,"",NA
2016-05-19,"233","SNEG","A",NA,2,3,"",NA
2016-05-05,"234","BCNH","A",NA,1,0,"","near entrance to tunnel east side"
2016-05-12,"234","BCNH","A",NA,1,0,"",NA
2016-05-19,"234","BCNH","A",NA,1,0,"","possible sneg"
2016-04-21,"240","SNEG","A",NA,1,0,"","back of east side back of east side"
2016-04-28,"240","SNEG","A",NA,1,NA,"",NA
2016-05-05,"242","SNEG","A",NA,1,0,"","tag 5 in in front of nest near 535"
2016-05-12,"242","SNEG","A",NA,1,NA,"",NA
2016-05-19,"242","SNEG","A",NA,2,3,"",NA
2016-04-21,"243","SNEG","A",NA,1,0,"",NA
2016-04-28,"243","SNEG","A",NA,1,NA,"",NA
2016-05-05,"243","SNEG","A",NA,1,0,"",NA
2016-05-12,"243","SNEG","A",NA,2,1,"",NA
2016-04-21,"248","SNEG","A",NA,1,0,"","next to 294, nest 1 1/2 ft below 294 nest next to 294, nest 1 1/2 ft below 294 nest"
2016-04-28,"248","SNEG","A",NA,1,NA,"",NA
2016-05-05,"248","SNEG","A",NA,1,0,"",NA
2016-05-12,"248","SNEG","A",NA,1,0,"",NA
2016-04-21,"249","SNEG","A",NA,1,0,"","tag underneath tag underneath"
2016-04-28,"249","SNEG","A",NA,1,NA,"",NA
2016-05-05,"249","SNEG","A",NA,1,0,"",NA
2016-05-12,"249","SNEG","A",NA,1,NA,"",NA
2016-05-05,"250","SNEG","A",NA,1,0,"","same area as 404 and 408, tag 5 in in front"
2016-05-12,"250","SNEG","A",NA,1,NA,"",NA
2016-05-19,"250","SNEG","A",NA,1,0,"",NA
2016-04-21,"251","SNEG","A",NA,1,0,"",NA
2016-04-28,"251","SNEG","A",NA,1,NA,"",NA
2016-05-05,"251","SNEG","A",NA,1,0,"",NA
2016-05-12,"251","SNEG","A",NA,1,0,"",NA
2016-04-21,"254","SNEG","A",NA,1,0,"",NA
2016-05-19,"255","BCNH","A",NA,2,3,"","enter 1st hole under eucalyptus, go downhill; nest 8 ft directly behind nest tag"
2016-05-26,"255","BCNH","A",NA,4,3,"","double tagged with 194"
2016-06-02,"255","BCNH","A",NA,5,2,"","same as 194, movement nearby might be third chick"
2016-04-21,"257","SNEG","A",NA,1,0,"","1 ft right and down of 295, tagged below 1 ft right and down of 295, tagged below"
2016-04-28,"257","SNEG","A",NA,1,NA,"",NA
2016-05-05,"257","SNEG","A",NA,1,0,"",NA
2016-05-12,"257","SNEG","A",NA,1,NA,"",NA
2016-04-14,"259","BCNH","A",NA,1,0,"","seen fron path 10 ft to right of 223 seen fron path 10 ft to right of 223"
2016-04-28,"259","BCNH","A",NA,1,NA,"",NA
2016-05-05,"259","BCNH","A",NA,1,0,"",NA
2016-05-12,"259","BCNH","A",NA,1,0,"",NA
2016-05-19,"259","BCNH","A",NA,1,0,"",NA
2016-05-26,"259","BCNH","I",NA,NA,0,"",NA
2016-04-28,"263","SNEG","A",NA,1,NA,"","tag in front of nest by 582 tag in front of nest by 582"
2016-05-05,"263","SNEG","A",NA,1,0,"",NA
2016-05-12,"263","SNEG","A",NA,2,3,"",NA
2016-04-21,"266","SNEG","A",NA,1,0,"","1 ft left and down of 295 1 ft left and down of 295"
2016-04-28,"266","SNEG","A",NA,1,NA,"",NA
2016-05-05,"266","SNEG","A",NA,1,0,"",NA
2016-05-12,"266","SNEG","A",NA,1,0,"",NA
2016-04-21,"282","SNEG","A",NA,1,0,"","tag under 284, nest toward ocean tag under 284, nest toward ocean"
2016-04-28,"282","SNEG","A",NA,1,NA,"",NA
2016-05-05,"282","SNEG","A",NA,1,0,"",NA
2016-05-12,"282","SNEG","A",NA,2,1,"",NA
2016-05-19,"282","SNEG","A",NA,2,4,"",NA
2016-04-21,"284","SNEG","A",NA,1,0,"","middle path, climb into branches middle path, climb into branches"
2016-04-28,"284","SNEG","A",NA,1,NA,"",NA
2016-05-05,"284","SNEG","A",NA,1,0,"",NA
2016-05-12,"284","SNEG","A",NA,1,NA,"",NA
2016-05-19,"284","SNEG","A",NA,2,3,"",NA
2016-04-21,"286","SNEG","A",NA,1,0,"","right when facing city right when facing city"
2016-04-28,"286","SNEG","A",NA,1,NA,"",NA
2016-05-05,"286","SNEG","A",NA,1,0,"",NA
2016-05-12,"286","SNEG","A",NA,2,2,"",NA
2016-04-21,"287","SNEG","A",NA,1,0,"","left when facing city left when facing city"
2016-04-28,"287","SNEG","A",NA,1,NA,"",NA
2016-05-05,"287","SNEG","A",NA,1,0,"",NA
2016-05-12,"287","SNEG","A",NA,2,2,"",NA
2016-05-12,"288","BCNH","A",NA,1,0,"","tag 4 ft in front of nest; enter furthest north hole in bush and climb down"
2016-05-19,"288","BCNH","A",NA,1,0,"",NA
2016-05-26,"288","BCNH","A",NA,1,0,"",NA
2016-06-02,"288","BCNH","A",NA,2,2,"",NA
2016-04-21,"289","SNEG","A",NA,1,0,"","toward back, before main area, 1 ft back from tag toward back, before main area, 1 ft back from tag"
2016-04-28,"289","SNEG","A",NA,1,NA,"",NA
2016-05-05,"289","SNEG","A",NA,2,4,"",NA
2016-05-12,"289","SNEG","A",NA,4,3,"",NA
2016-05-19,"289","SNEG","A",NA,5,3,"",NA
2016-04-21,"291","BCNH","A",NA,1,0,"","3 ft down and left of tag over the wall 3 ft down and left of tag over the wall"
2016-04-28,"291","BCNH","A",NA,1,NA,"",NA
2016-05-05,"291","BCNH","A",NA,2,2,"",NA
2016-05-12,"291","BCNH","A",NA,2,2,"",NA
2016-05-19,"291","BCNH","A",NA,5,1,"",NA
2016-05-26,"291","BCNH","A",NA,5,1,"",NA
2016-06-02,"291","BCNH","A",NA,1,0,"","egg is rotten"
2016-04-21,"292","BCNH","A",NA,1,0,"","2 ft right of tag 2 ft right of tag"
2016-04-28,"292","BCNH","A",NA,1,NA,"",NA
2016-05-05,"292","BCNH","A",NA,1,0,"",NA
2016-05-12,"292","BCNH","A",NA,2,2,"",NA
2016-05-19,"292","BCNH","I",NA,NA,0,"","nest gone"
2016-06-02,"292","BCNH","I",NA,NA,0,"","destroyed"
2016-04-21,"293","BCNH","A",NA,1,0,"","2 ft down over wall (furthest right) 2 ft down over wall"
2016-04-28,"293","BCNH","A",NA,1,NA,"",NA
2016-05-05,"293","BCNH","A",NA,1,0,"",NA
2016-05-12,"293","BCNH","A",NA,2,2,"",NA
2016-05-19,"293","BCNH","A",NA,2,1,"",NA
2016-05-26,"293","BCNH","I",NA,NA,0,"","empty"
2016-06-02,"293","BCNH","I",NA,NA,0,"","empty"
2016-04-07,"294","SNEG","A",NA,1,0,"","tag on branch under nest"
2016-04-14,"294","SNEG","A",NA,1,0,"",NA
2016-04-21,"294","SNEG","I",NA,NA,0,"",NA
2016-04-28,"294","SNEG","A",NA,1,NA,"",NA
2016-05-05,"294","SNEG","A",NA,1,0,"",NA
2016-05-12,"294","SNEG","A",NA,1,0,"",NA
2016-04-07,"295","SNEG","A",NA,1,0,"","tag is directly in front, front of colony"
2016-04-14,"295","SNEG","A",NA,1,0,"",NA
2016-04-21,"295","SNEG","A",NA,1,0,"",NA
2016-04-28,"295","SNEG","A",NA,2,2,"",NA
2016-05-05,"295","SNEG","A",NA,2,3,"",NA
2016-05-12,"295","SNEG","A",NA,4,3,"",NA
2016-05-19,"295","SNEG","A",NA,5,2,"",NA
2016-04-07,"296","SNEG","A",NA,1,0,"","back side of colony"
2016-04-14,"296","SNEG","A",NA,1,0,"",NA
2016-04-21,"296","SNEG","A",NA,1,NA,"",NA
2016-04-28,"296","SNEG","A",NA,1,NA,"",NA
2016-05-12,"296","SNEG","A",NA,2,4,"",NA
2016-05-19,"296","SNEG","A",NA,5,2,"",NA
2016-04-07,"297","SNEG","A",NA,1,0,"","tag directly in front"
2016-04-14,"297","SNEG","A",NA,1,0,"",NA
2016-04-21,"297","SNEG","A",NA,1,NA,"",NA
2016-04-28,"297","SNEG","A",NA,1,NA,"",NA
2016-05-05,"297","SNEG","A",NA,2,3,"",NA
2016-05-12,"297","SNEG","A",NA,2,3,"",NA
2016-05-19,"297","SNEG","A",NA,5,2,"","egg missed last week; 1 dead chick; fth"
2016-04-07,"298","BCNH","A",NA,2,1,"","3 ft down and left of tag"
2016-04-14,"298","BCNH","A",NA,2,2,"",NA
2016-04-21,"298","BCNH","A",NA,5,2,"",NA
2016-04-28,"298","BCNH","A",NA,5,2,"",NA
2016-05-05,"298","BCNH","A",NA,5,2,"",NA
2016-05-12,"298","BCNH","I",NA,NA,0,"","empty"
2016-05-19,"298","BCNH","I",NA,NA,0,"","empty"
2016-05-26,"298","BCNH","I",NA,NA,0,"","empty"
2016-06-02,"298","BCNH","I",NA,NA,0,"","empty"
2016-05-05,"303","BCNH","A",NA,1,0,"","tagged from below, west corner over wall"
2016-05-12,"303","BCNH","A",NA,1,0,"",NA
2016-05-19,"303","BCNH","A",NA,1,0,"",NA
2016-05-26,"303","BCNH","A",NA,2,1,"",NA
2016-06-02,"303","BCNH","A",NA,4,3,"","egg is rotten"
2016-04-28,"307","BCNH","A",NA,1,0,"","under greenhouse, oceanside under greenhouse, oceanside"
2016-05-05,"308","SNEG","A",NA,1,0,"","tag in front of nest"
2016-05-12,"308","SNEG","I",NA,NA,0,"","empty"
2016-05-05,"309","SNEG","A",NA,1,0,"","tag 1 ft above nest, right of 195"
2016-05-12,"309","SNEG","A",NA,1,NA,"",NA
2016-05-19,"310","BCNH","A",NA,1,0,"","nest 10 ft back from tag, left of 406 in tree"
2016-05-26,"310","BCNH","A",NA,1,0,"",NA
2016-06-02,"310","BCNH","A",NA,1,0,"",NA
2016-05-05,"311","SNEG","A",NA,1,0,"","tag left of 162, 5 in in front of nest"
2016-05-12,"311","SNEG","A",NA,1,NA,"",NA
2016-05-05,"315","SNEG","A",NA,1,0,"","tag 1 ft above nest"
2016-05-12,"315","SNEG","A",NA,1,NA,"",NA
2016-05-05,"318","SNEG","A",NA,1,0,"","right of 121 tag"
2016-05-12,"318","SNEG","A",NA,1,NA,"",NA
2016-05-05,"319","SNEG","A",NA,1,0,"","tag 4 in above nest close to 249"
2016-05-12,"319","SNEG","A",NA,1,NA,"",NA
2016-05-05,"320","SNEG","A",NA,1,0,"","tag 5 in above nest, on far sw edge of colony, toward exit"
2016-05-12,"320","SNEG","A",NA,1,NA,"",NA
2016-05-05,"323","SNEG","A",NA,1,0,"","3ft behind 533"
2016-05-12,"323","SNEG","A",NA,1,NA,"",NA
2016-05-05,"324","SNEG","A",NA,1,0,"","left and below 533"
2016-05-12,"324","SNEG","A",NA,1,NA,"",NA
2016-05-05,"325","SNEG","A",NA,1,0,"","left of 387"
2016-05-12,"325","SNEG","A",NA,1,NA,"",NA
2016-05-05,"326","SNEG","A",NA,1,0,"","same utms as 251"
2016-05-12,"326","SNEG","A",NA,1,0,"",NA
2016-05-19,"326","SNEG","A",NA,1,0,"",NA
2016-05-05,"328","SNEG","A",NA,1,0,"","below 243"
2016-05-12,"328","SNEG","A",NA,1,0,"",NA
2016-05-19,"328","SNEG","A",NA,1,0,"",NA
2016-05-05,"329","SNEG","A",NA,1,0,"","same utms as 514"
2016-05-12,"329","SNEG","A",NA,1,0,"",NA
2016-05-19,"329","SNEG","A",NA,1,0,"",NA
2016-05-05,"331","SNEG","A",NA,1,0,"","same utms as 329"
2016-05-12,"331","SNEG","A",NA,1,0,"",NA
2016-05-05,"333","SNEG","A",NA,1,0,"","right of 125 (4ft)"
2016-05-12,"333","SNEG","A",NA,1,NA,"",NA
2016-05-05,"336","SNEG","A",NA,1,0,"","tag directly in front of nest next to 333"
2016-05-12,"336","SNEG","A",NA,1,NA,"",NA
2016-05-19,"336","SNEG","A",NA,1,0,"",NA
2016-05-05,"343","SNEG","A",NA,1,0,"","right of 579 tag in front of nest"
2016-05-12,"343","SNEG","A",NA,1,NA,"",NA
2016-05-19,"343","SNEG","A",NA,1,0,"",NA
2016-05-05,"344","SNEG","A",NA,1,0,"","east side right of 286, tag right of nest"
2016-05-12,"344","SNEG","A",NA,1,NA,"",NA
2016-05-19,"344","SNEG","A",NA,1,0,"",NA
2016-05-05,"346","SNEG","A",NA,1,0,"","east side near water tag left of nest"
2016-05-12,"346","SNEG","A",NA,1,NA,"",NA
2016-05-19,"346","SNEG","A",NA,2,4,"",NA
2016-05-05,"347","SNEG","A",NA,1,0,"","tag above nest east side toward ocean"
2016-05-12,"347","SNEG","A",NA,1,NA,"",NA
2016-05-19,"347","SNEG","A",NA,1,0,"",NA
2016-05-05,"348","SNEG","A",NA,1,0,"","below 402"
2016-05-12,"348","SNEG","A",NA,1,0,"",NA
2016-05-05,"355","SNEG","A",NA,1,0,"","tag 4 in in front of nest"
2016-05-12,"355","SNEG","A",NA,1,NA,"",NA
2016-05-19,"355","SNEG","A",NA,1,0,"",NA
2016-05-19,"358","BCNH","A",NA,1,0,"","need more info"
2016-04-28,"359","SNEG","A",NA,1,0,"","down and left of 586; west side down and left of 586; west side"
2016-05-05,"359","SNEG","A",NA,1,0,"",NA
2016-05-12,"359","SNEG","A",NA,1,0,"",NA
2016-05-19,"359","SNEG","A",NA,1,0,"",NA
2016-04-28,"360","SNEG","A",NA,1,0,"","tag 1 ft in front of near, near 512; west side tag 1 ft in front of near, near 512; west side"
2016-05-05,"360","SNEG","A",NA,1,0,"",NA
2016-05-12,"360","SNEG","A",NA,1,0,"",NA
2016-05-19,"360","SNEG","A",NA,1,0,"",NA
2016-04-28,"362","SNEG","A",NA,1,0,"","tag 1 ft in front of nest, nest 297; west side tag 1 ft in front of nest, nest 297; west side"
2016-05-05,"362","SNEG","A",NA,1,0,"",NA
2016-05-12,"362","SNEG","A",NA,1,0,"",NA
2016-05-19,"362","SNEG","A",NA,2,1,"",NA
2016-04-28,"364","SNEG","A",NA,1,0,"","center of colony; 2 ft in front of 577 center of colony; 2 ft in front of 577"
2016-05-05,"364","SNEG","A",NA,1,0,"",NA
2016-05-12,"364","SNEG","A",NA,1,0,"",NA
2016-05-19,"364","SNEG","A",NA,1,0,"",NA
2016-04-28,"366","SNEG","A",NA,1,0,"","tag in front of nest, west side, toward sidewalk tag in front of nest, west side, toward sidewalk"
2016-05-05,"366","SNEG","A",NA,1,0,"",NA
2016-04-28,"369","SNEG","A",NA,1,0,"","tag in front of nest; west side; befor entrance tag in front of nest; west side; befor entrance"
2016-05-05,"369","SNEG","A",NA,1,0,"",NA
2016-05-12,"369","SNEG","A",NA,1,NA,"",NA
2016-05-19,"369","SNEG","A",NA,1,0,"",NA
2016-04-28,"373","SNEG","A",NA,1,0,"","tag 8 in in front of nest tag 8 in in front of nest"
2016-05-05,"373","SNEG","A",NA,1,0,"",NA
2016-05-12,"373","SNEG","A",NA,1,0,"",NA
2016-05-19,"373","SNEG","A",NA,2,3,"","pipped egg"
2016-04-28,"377","SNEG","A",NA,1,0,"","tag 2 in above nest tag 2 in above nest"
2016-05-05,"377","SNEG","A",NA,1,0,"",NA
2016-05-12,"377","SNEG","I",NA,NA,0,"","destroyed"
2016-05-19,"377","SNEG","I",NA,NA,0,"","destroyed"
2016-05-05,"381","SNEG","A",NA,1,0,"","right of 551, tag 1ft in front of nest"
2016-05-12,"381","SNEG","A",NA,1,NA,"",NA
2016-05-19,"381","SNEG","A",NA,1,0,"",NA
2016-05-05,"382","SNEG","A",NA,1,0,"","roadside, near 191"
2016-05-12,"382","SNEG","A",NA,1,NA,"",NA
2016-05-19,"382","SNEG","A",NA,1,0,"",NA
2016-05-05,"386","SNEG","A",NA,1,0,"","near east side entrance"
2016-05-12,"386","SNEG","A",NA,1,NA,"",NA
2016-05-05,"387","SNEG","A",NA,1,0,"","east side"
