"date","nest","spp","status","adults","stage","chicks","confidence","notes"
2018-05-31,"494","SNEG","I",NA,NA,0,"","empty; eggshell in nest"
2018-06-07,"494","SNEG","I",NA,NA,0,"",NA
2018-05-03,"495","BCNH","A",NA,1,0,"","hole in the wall, to the left and behind tag"
2018-05-10,"495","BCNH","A",NA,1,0,"",NA
2018-05-17,"495","BCNH","A",NA,2,2,"",NA
2018-05-24,"495","BCNH","A",NA,4,2,"",NA
2018-05-31,"495","BCNH","A",NA,5,1,"",NA
2018-06-07,"495","BCNH","A",NA,5,1,"","likely dead or dying"
2018-05-03,"497","BCNH","A",NA,5,2,"","hole in the wall, old chicks"
2018-05-10,"497","BCNH","I",NA,NA,0,"","empty"
2018-05-17,"497","BCNH","I",NA,NA,0,"",NA
2018-05-24,"497","BCNH","I",NA,NA,0,"",NA
2018-05-31,"497","BCNH","I",NA,NA,0,"",NA
2018-06-07,"497","BCNH","I",NA,NA,0,"",NA
2018-05-03,"498","BCNH","A",NA,1,0,"","going downstairs, in hole to the right; 1 ft above 68"
2018-05-10,"498","BCNH","I",NA,NA,0,"","empty"
2018-05-17,"498","BCNH","I",NA,NA,0,"",NA
2018-05-24,"498","BCNH","I",NA,NA,0,"",NA
2018-05-31,"498","BCNH","I",NA,NA,0,"",NA
2018-06-07,"498","BCNH","I",NA,NA,0,"",NA
2018-05-10,"499","BCNH","A",NA,1,0,"","southmost end of northern section. can see from cement walkway. if in bush: between two large tree trunks."
2018-05-17,"499","BCNH","A",NA,1,0,"",NA
2018-05-24,"499","BCNH","A",NA,1,0,"",NA
2018-05-31,"499","BCNH","A",NA,1,0,"","adult hung tight on nest, close to hatch?"
2018-06-07,"499","BCNH","A",NA,1,0,"","parent was incubating"
2018-04-12,"504","SNEG","A",NA,1,0,"","nw end toward ocean"
2018-04-19,"504","SNEG","A",NA,1,0,"",NA
2018-04-26,"504","SNEG","A",NA,1,0,"",NA
2018-05-03,"504","SNEG","A",NA,1,0,"",NA
2018-05-10,"504","SNEG","A",NA,2,2,"",NA
2018-05-17,"504","SNEG","A",NA,4,4,"",NA
2018-04-12,"505","SNEG","A",NA,1,0,"","central colony, eastern edge"
2018-04-19,"505","SNEG","I",NA,NA,0,"","empty; nest destroyed"
2018-04-26,"505","SNEG","I",NA,NA,0,"",NA
2018-05-03,"505","SNEG","I",NA,NA,0,"","nest destroyed"
2018-05-10,"505","SNEG","I",NA,NA,0,"","destroyed"
2018-05-17,"505","SNEG","I",NA,NA,0,"",NA
2018-05-24,"505","SNEG","I",NA,NA,0,"",NA
2018-04-05,"506","BCNH","A",NA,1,0,"","right tunnel of aux cove"
2018-04-12,"506","BCNH","A",NA,1,0,"",NA
2018-04-19,"506","BCNH","A",NA,1,0,"",NA
2018-04-26,"506","BCNH","A",NA,2,1,"",NA
2018-05-03,"506","BCNH","A",NA,2,2,"",NA
2018-05-10,"506","BCNH","A",NA,NA,2,"",NA
2018-05-17,"506","BCNH","A",NA,5,1,"",NA
2018-05-24,"506","BCNH","I",NA,NA,0,"",NA
2018-05-31,"506","BCNH","I",NA,NA,0,"",NA
2018-06-07,"506","BCNH","I",NA,NA,0,"",NA
2018-04-05,"507","BCNH","A",NA,1,0,"",NA
2018-04-12,"507","BCNH","A",NA,1,0,"",NA
2018-04-19,"507","BCNH","A",NA,1,0,"",NA
2018-05-03,"507","BCNH","A",NA,2,2,"",NA
2018-05-10,"507","BCNH","A",NA,4,2,"",NA
2018-05-17,"507","BCNH","A",NA,5,2,"",NA
2018-05-24,"507","BCNH","A",NA,5,2,"",NA
2018-05-31,"507","BCNH","I",NA,NA,0,"",NA
2018-06-07,"507","BCNH","I",NA,NA,0,"",NA
2018-04-05,"508","BCNH","A",NA,1,0,"",NA
2018-04-12,"508","BCNH","A",NA,2,3,"",NA
2018-04-19,"508","BCNH","A",NA,2,2,"",NA
2018-05-03,"508","BCNH","A",NA,5,2,"","left nest during check"
2018-05-10,"508","BCNH","A",NA,5,2,"",NA
2018-05-17,"508","BCNH","I",NA,NA,0,"","empty"
2018-05-24,"508","BCNH","I",NA,NA,0,"",NA
2018-05-31,"508A","BCNH","A",NA,1,0,"","re-nest"
2018-06-07,"508A","BCNH","A",NA,1,0,"",NA
2018-04-05,"509","BCNH","A",NA,1,0,"","tag above nest"
2018-04-12,"509","BCNH","A",NA,1,0,"",NA
2018-04-19,"509","BCNH","A",NA,1,0,"",NA
2018-04-26,"509","BCNH","I",NA,NA,0,"","empty"
2018-05-03,"509","BCNH","I",NA,NA,0,"","empty"
2018-05-10,"509","BCNH","I",NA,NA,0,"","empty, depredated shells nearby"
2018-05-17,"509","BCNH","I",NA,NA,0,"","empty"
2018-05-24,"509","BCNH","I",NA,NA,0,"",NA
2018-05-31,"509","BCNH","I",NA,NA,0,"",NA
2018-06-07,"509","BCNH","I",NA,NA,0,"",NA
2018-04-05,"510","BCNH","A",NA,1,0,"",NA
2018-04-12,"510","BCNH","A",NA,1,0,"",NA
2018-04-19,"510","BCNH","I",NA,NA,0,"","depredated, wet yolk in nest bowl"
2018-04-26,"510","BCNH","I",NA,NA,0,"","empty"
2018-05-03,"510","BCNH","I",NA,NA,0,"","empty"
2018-05-10,"510","BCNH","I",NA,NA,0,"","empty"
2018-05-24,"510","BCNH","I",NA,NA,0,"",NA
2018-05-31,"510","BCNH","I",NA,NA,0,"",NA
2018-04-05,"511","BCNH","A",NA,1,0,"",NA
2018-04-12,"511","BCNH","A",NA,1,0,"",NA
2018-04-19,"511","BCNH","A",NA,1,0,"",NA
2018-04-26,"511","BCNH","A",NA,2,2,"",NA
2018-05-03,"511","BCNH","A",NA,2,3,"",NA
2018-05-10,"511","BCNH","I",NA,NA,0,"","empty"
2018-05-17,"511A","BCNH","A",NA,1,0,"","re-nest"
2018-05-24,"511A","BCNH","A",NA,1,0,"",NA
2018-05-31,"511A","BCNH","A",NA,1,0,"",NA
2018-06-07,"511A","BCNH","A",NA,2,3,"",NA
2018-04-05,"512","BCNH","A",NA,1,0,"","center of rub colony"
2018-04-12,"512","BCNH","A",NA,1,0,"",NA
2018-04-19,"512","BCNH","A",NA,1,0,"",NA
2018-04-26,"512","BCNH","A",NA,1,0,"",NA
2018-05-03,"512","BCNH","A",NA,2,2,"",NA
2018-05-10,"512","BCNH","I",NA,NA,0,"","empty"
2018-05-17,"512","BCNH","I",NA,NA,0,"",NA
2018-05-24,"512","BCNH","I",NA,NA,0,"",NA
2018-05-31,"512","BCNH","I",NA,NA,0,"",NA
2018-06-07,"512","BCNH","I",NA,NA,0,"",NA
2018-04-05,"513","BCNH","A",NA,1,0,"","look through veg, tag 8 ft ne of nest"
2018-04-12,"513","BCNH","A",NA,1,0,"",NA
2018-04-19,"513","BCNH","A",NA,1,0,"",NA
2018-04-26,"513","BCNH","A",NA,1,0,"",NA
2018-05-03,"513","BCNH","A",NA,1,0,"",NA
2018-05-10,"513","BCNH","A",NA,2,1,"","there could be two chicks but cannot get close"
2018-05-17,"513","BCNH","A",NA,2,2,"",NA
2018-05-24,"513","BCNH","A",NA,5,2,"","could be 3 chicks"
2018-05-31,"513","BCNH","A",NA,5,2,"",NA
2018-06-07,"513","BCNH","I",NA,NA,0,"",NA
2018-04-05,"514","BCNH","A",NA,1,0,"","overhangs wall, cannot get close. tag 10' west of nest"
2018-04-12,"514","BCNH","A",NA,1,0,"",NA
2018-04-19,"514","BCNH","A",NA,2,3,"",NA
2018-04-26,"514","BCNH","A",NA,4,2,"",NA
2018-05-03,"514","BCNH","A",NA,5,2,"",NA
2018-05-10,"514","BCNH","A",NA,5,2,"",NA
2018-05-17,"514","BCNH","A",NA,5,2,"","chicks were off the nest"
2018-05-24,"514","BCNH","A",NA,5,2,"","chicks in vicinity"
2018-05-31,"514","BCNH","I",NA,NA,0,"",NA
2018-06-07,"514","BCNH","I",NA,NA,0,"",NA
2018-04-05,"515","BCNH","A",NA,1,0,"","central pp colony, up ivy trail; tag above nest"
2018-04-12,"515","BCNH","A",NA,1,0,"",NA
2018-04-19,"515","BCNH","A",NA,2,3,"",NA
2018-04-26,"515","BCNH","A",NA,4,3,"",NA
2018-05-03,"515","BCNH","I",NA,NA,0,"","empty"
2018-05-10,"515","BCNH","I",NA,NA,0,"","empty"
2018-05-17,"515","BCNH","I",NA,NA,0,"",NA
2018-05-24,"515","BCNH","I",NA,NA,0,"",NA
2018-05-31,"515","BCNH","I",NA,NA,0,"",NA
2018-06-07,"515","BCNH","I",NA,NA,0,"",NA
2018-04-26,"516","SNEG","A",NA,1,0,"",NA
2018-05-03,"516","SNEG","A",NA,1,0,"",NA
2018-05-10,"516","SNEG","A",NA,1,0,"",NA
2018-05-17,"516","SNEG","A",NA,2,1,"",NA
2018-05-24,"516","SNEG","A",NA,2,3,"",NA
2018-04-19,"518/539","SNEG","A",NA,1,0,"","539 is 2017 tag; near 516"
2018-04-26,"518/539","SNEG","A",NA,1,0,"",NA
2018-05-03,"518/539","SNEG","A",NA,1,0,"",NA
2018-05-10,"518/539","SNEG","A",NA,2,2,"",NA
2018-05-17,"518/539","SNEG","A",NA,2,2,"",NA
2018-05-24,"518/539","SNEG","A",NA,5,2,"",NA
2018-04-26,"519","SNEG","A",NA,1,0,"",NA
2018-05-03,"519","SNEG","A",NA,1,0,"",NA
2018-05-10,"519","SNEG","A",NA,1,0,"",NA
2018-05-17,"519","SNEG","A",NA,1,0,"",NA
2018-05-24,"519","SNEG","A",NA,2,2,"",NA
2018-04-26,"521","SNEG","A",NA,1,0,"","2017 tag"
2018-05-03,"521","SNEG","A",NA,1,0,"",NA
2018-05-10,"521","SNEG","A",NA,1,0,"",NA
2018-05-17,"521","SNEG","A",NA,1,0,"",NA
2018-05-24,"521","SNEG","A",NA,2,3,"",NA
2018-05-31,"524","BCNH","A",NA,1,0,"","mid-colony, by bear's breeches"
2018-06-07,"524","BCNH","A",NA,1,0,"",NA
2018-05-17,"526","BCNH","A",NA,1,0,"","2 ft east of 177, tag 1 ft west"
2018-05-24,"526","BCNH","I",NA,NA,0,"",NA
2018-05-31,"526","BCNH","I",NA,NA,0,"",NA
2018-06-07,"526","BCNH","I",NA,NA,0,"","re-nest"
2018-06-07,"526A","BCNH","A",NA,1,0,"","2 ft east of 177, tag 1 ft west"
2018-03-29,"54","BCNH","A",NA,1,0,"","inside tunnel; a few ft behind tag"
2018-04-05,"54","BCNH","A",NA,1,0,"",NA
2018-04-12,"54","BCNH","A",NA,1,0,"",NA
2018-04-19,"54","BCNH","A",NA,2,3,"",NA
2018-04-26,"54","BCNH","I",NA,NA,0,"","empty"
2018-05-03,"54","BCNH","I",NA,NA,0,"","empty"
2018-05-10,"54","BCNH","I",NA,NA,0,"","empty"
2018-05-17,"54","BCNH","I",NA,NA,0,"",NA
2018-05-24,"54","BCNH","I",NA,NA,0,"",NA
2018-05-31,"54","BCNH","I",NA,NA,0,"",NA
2018-06-07,"54","BCNH","I",NA,NA,0,"",NA
2018-05-17,"540","BCNH","A",NA,1,0,"","central colony"
2018-05-24,"540","BCNH","A",NA,1,0,"",NA
2018-05-31,"540","BCNH","I",NA,NA,0,"","depredated; shell beneath nest"
2018-06-07,"540","BCNH","I",NA,NA,0,"",NA
2018-05-17,"541","SNEG","A",NA,1,0,"","south gh colony, w of 288"
2018-05-24,"541","SNEG","A",NA,1,0,"",NA
2018-06-07,"542","BCNH","A",NA,1,0,"","north side of colony, in ivy bush"
2018-05-31,"545","BCNH","A",NA,1,0,"",NA
2018-06-07,"545","BCNH","A",NA,1,0,"",NA
2018-05-24,"546","SNEG","A",NA,2,3,"",NA
2018-05-31,"548","BCNH","A",NA,1,0,"","top aux entrance"
2018-06-07,"548","BCNH","A",NA,1,0,"",NA
2018-05-10,"551","SNEG","A",NA,1,0,"","south colony, tag above nest"
2018-05-17,"551","SNEG","A",NA,1,0,"",NA
2018-05-24,"551","SNEG","A",NA,2,1,"",NA
2018-05-10,"552","SNEG","A",NA,1,0,"","se colony"
2018-05-17,"552","SNEG","A",NA,1,0,"","one egg is pipped"
2018-05-24,"552","SNEG","A",NA,2,3,"",NA
2018-05-10,"553","SNEG","A",NA,1,0,"","4 ft nw of 287, tag is 3 ft ne of nest"
2018-05-17,"553","SNEG","I",NA,NA,0,"","empty"
2018-05-24,"553","SNEG","I",NA,NA,0,"",NA
2018-05-10,"554","SNEG","A",NA,1,0,"","between 555 and 173"
2018-05-17,"554","SNEG","A",NA,2,2,"",NA
2018-05-24,"554","SNEG","A",NA,2,3,"",NA
2018-05-10,"555","SNEG","A",NA,1,0,"","between 504 and 554"
2018-05-24,"555","SNEG","I",NA,NA,0,"",NA
2018-05-10,"557","SNEG","A",NA,1,0,"",NA
2018-05-17,"557","SNEG","A",NA,1,0,"",NA
2018-05-24,"557","SNEG","A",NA,1,0,"",NA
2018-05-10,"561","SNEG","A",NA,2,3,"","behind 557"
2018-05-17,"561","SNEG","A",NA,4,3,"",NA
2018-05-24,"561","SNEG","A",NA,5,2,"",NA
2018-05-10,"563","SNEG","A",NA,1,0,"","2 ft south of 259"
2018-05-17,"563","SNEG","A",NA,1,0,"","one egg is pipped"
2018-04-26,"565","SNEG","A",NA,1,0,"","2017 tag"
2018-05-03,"565","SNEG","A",NA,1,0,"",NA
2018-05-24,"565","SNEG","A",NA,2,3,"",NA
2018-05-10,"566","SNEG","A",NA,1,0,"","3 ft ne of 256"
2018-05-17,"566","SNEG","I",NA,NA,0,"","empty/destroyed"
2018-05-24,"566","SNEG","I",NA,NA,0,"",NA
2018-05-24,"568","BCNH","A",NA,1,0,"","3 ft above 197"
2018-05-31,"568","BCNH","A",NA,1,0,"",NA
2018-06-07,"568","BCNH","A",NA,1,0,"",NA
2018-05-24,"570","SNEG","A",NA,NA,3,"",NA
2018-04-12,"571","BCNH","A",NA,1,0,"","by chimney; 2017 tag"
2018-04-19,"571","BCNH","A",NA,2,3,"",NA
2018-05-03,"571","BCNH","A",NA,5,1,"",NA
2018-05-10,"571","BCNH","I",NA,NA,0,"","empty"
2018-05-17,"571","BCNH","I",NA,NA,0,"","empty"
2018-05-24,"571","BCNH","I",NA,NA,0,"",NA
2018-05-31,"571","BCNH","I",NA,NA,0,"",NA
2018-06-07,"571","BCNH","I",NA,NA,0,"",NA
2018-05-03,"574","BCNH","A",NA,1,0,"",NA
2018-05-10,"574","BCNH","A",NA,1,0,"",NA
2018-05-17,"574","BCNH","A",NA,1,0,"",NA
2018-05-24,"574","BCNH","A",NA,2,3,"",NA
2018-05-31,"574","BCNH","A",NA,4,3,"",NA
2018-06-07,"574","BCNH","A",NA,5,3,"",NA
2018-05-03,"575","BCNH","A",NA,2,3,"",NA
2018-05-10,"575","BCNH","A",NA,4,3,"",NA
2018-05-17,"575","BCNH","I",NA,NA,0,"","empty"
2018-05-24,"575","BCNH","I",NA,NA,0,"",NA
2018-05-31,"575","BCNH","I",NA,NA,0,"",NA
2018-06-07,"575","BCNH","I",NA,NA,0,"",NA
2018-05-10,"576","BCNH","A",NA,1,0,"","south end of colony, west of 124/125 cluster"
2018-05-17,"576","BCNH","A",NA,2,1,"","one of the eggs is pipped"
2018-05-24,"576","BCNH","A",NA,2,3,"","could be 4 chicks, but only see 3"
2018-05-10,"577","SNEG","A",NA,1,0,"","nw colony, to the left of 359"
2018-05-17,"577","SNEG","A",NA,1,0,"",NA
2018-05-24,"577","SNEG","A",NA,1,0,"",NA
2018-04-19,"578/729","SNEG","A",NA,1,0,"","2017 tag"
2018-04-26,"578/729","SNEG","A",NA,1,0,"",NA
2018-05-03,"578/729","SNEG","A",NA,1,0,"",NA
2018-05-10,"578/729","SNEG","A",NA,1,0,"",NA
2018-05-17,"578/729","SNEG","A",NA,2,4,"",NA
2018-05-24,"578/729","SNEG","A",NA,4,4,"",NA
2018-05-17,"579","SNEG","A",NA,1,0,"","west of 447 and south of 474"
2018-05-24,"579","SNEG","A",NA,1,0,"",NA
2018-05-17,"580","SNEG","A",NA,1,0,"","to the right of 452, tag above nest"
2018-05-24,"580","SNEG","A",NA,2,3,"",NA
2018-05-24,"581","SNEG","A",NA,1,0,"","sw colony"
2018-05-24,"582","SNEG","A",NA,2,4,"","se colony; s of 579"
2018-05-31,"583","BCNH","A",NA,1,0,"","nest is 6' behind and down from tag. north of 402."
2018-06-07,"583","BCNH","A",NA,1,0,"",NA
2018-05-31,"584","SNEG","A",NA,1,0,"","tag is near tag for 494. nest is to the r of and 6' behind 494"
2018-06-07,"584","SNEG","A",NA,1,0,"",NA
2018-04-12,"585","SNEG","A",NA,1,0,"","2017 tag, central colony, western edge"
2018-04-19,"585","SNEG","A",NA,1,0,"",NA
2018-04-26,"585","SNEG","A",NA,1,0,"",NA
2018-05-03,"585","SNEG","A",NA,1,0,"",NA
2018-05-10,"585","SNEG","A",NA,2,3,"",NA
2018-05-17,"585","SNEG","I",NA,NA,0,"","3 dead chicks in the nest"
2018-05-24,"585","SNEG","I",NA,NA,0,"",NA
2018-03-29,"64","BCNH","A",NA,1,0,"","to right of path just after passing corms; up high"
2018-04-05,"64","BCNH","A",NA,1,0,"",NA
2018-04-12,"64","BCNH","I",NA,NA,0,"","empty"
2018-04-19,"64","BCNH","I",NA,NA,0,"","empty"
2018-04-26,"64","BCNH","I",NA,NA,0,"","nest destroyed"
2018-05-03,"64","BCNH","I",NA,NA,0,"","destroyed"
2018-05-10,"64","BCNH","I",NA,NA,0,"","destroyed"
2018-05-17,"64","BCNH","I",NA,NA,0,"",NA
2018-05-24,"64","BCNH","I",NA,NA,0,"",NA
2018-05-31,"64","BCNH","I",NA,NA,0,"",NA
2018-06-07,"64","BCNH","I",NA,NA,0,"",NA
2018-03-29,"68","BCNH","A",NA,1,0,"","going downstairs, in hole to the right of the agv stairs"
2018-04-05,"68","BCNH","A",NA,1,0,"",NA
2018-04-12,"68","BCNH","A",NA,1,0,"",NA
2018-04-19,"68","BCNH","I",NA,NA,0,"","empty, no sign of depredation"
2018-04-26,"68","BCNH","I",NA,NA,0,"","empty, no sign of depredation"
2018-05-03,"68","BCNH","I",NA,NA,0,"","empty"
2018-05-10,"68","BCNH","I",NA,NA,0,"","empty"
2018-05-17,"68","BCNH","I",NA,NA,0,"",NA
2018-05-24,"68","BCNH","I",NA,NA,0,"",NA
2018-05-31,"68","BCNH","I",NA,NA,0,"",NA
2018-06-07,"68","BCNH","I",NA,NA,0,"",NA
2018-04-12,"69","BCNH","A",NA,1,0,"",NA
2018-04-19,"69","BCNH","A",NA,1,0,"",NA
2018-04-26,"69","BCNH","A",NA,1,0,"",NA
2018-05-03,"69","BCNH","A",NA,2,1,"","egg is pipped"
2018-05-10,"69","BCNH","A",NA,2,1,"",NA
2018-05-17,"69","BCNH","A",NA,NA,1,"",NA
2018-05-24,"69","BCNH","A",NA,5,1,"",NA
2018-05-31,"69","BCNH","A",NA,5,1,"",NA
2018-06-07,"69","BCNH","I",NA,NA,0,"",NA
2018-04-05,"72","BCNH","A",NA,1,0,"","nest is diagonally to the right down from tag. 326 is visible to the left of this nest"
2018-04-12,"72","BCNH","A",NA,1,0,"",NA
2018-04-19,"72","BCNH","A",NA,2,3,"",NA
2018-04-26,"72","BCNH","A",NA,4,3,"",NA
2018-05-03,"72","BCNH","A",NA,5,2,"",NA
2018-05-10,"72","BCNH","A",NA,5,2,"",NA
2018-05-17,"72","BCNH","A",NA,5,1,"","chick left nest on approach"
2018-05-24,"72","BCNH","I",NA,NA,0,"",NA
2018-05-31,"72","BCNH","I",NA,NA,0,"",NA
2018-06-07,"72A","BCNH","A",NA,1,0,"","nest is diagonally to the right down from tag. 326 is visible to the left of this nest re-nest"
2018-04-05,"77","BCNH","A",NA,1,0,"","when approaching cormorants and get to karo tree, go into cavity to the r and look up"
2018-04-12,"77","BCNH","A",NA,1,0,"",NA
2018-04-19,"77","BCNH","A",NA,2,2,"",NA
2018-04-26,"77","BCNH","A",NA,4,2,"",NA
2018-05-03,"77","BCNH","A",NA,5,2,"",NA
2018-05-10,"77","BCNH","A",NA,5,1,"","left nest on approach"
2018-05-17,"77","BCNH","A",NA,5,1,"","left nest on approach"
2018-05-24,"77","BCNH","I",NA,NA,0,"",NA
2018-05-31,"77","BCNH","I",NA,NA,0,"",NA
2018-06-07,"77","BCNH","I",NA,NA,0,"",NA
2018-04-05,"80","BCNH","A",NA,1,0,"","to the left when you have walked past most of the karo"
2018-04-12,"80","BCNH","A",NA,1,0,"",NA
2018-04-19,"80","BCNH","A",NA,2,1,"","1 egg pipped"
2018-04-26,"80","BCNH","A",NA,2,3,"",NA
2018-05-03,"80","BCNH","A",NA,NA,3,"",NA
2018-05-10,"80","BCNH","A",NA,5,1,"","left nest on approach"
2018-05-17,"80","BCNH","A",NA,5,1,"","nest is empty, but a chick was walking around the karo shrub"
2018-05-24,"80","BCNH","I",NA,NA,0,"",NA
2018-05-31,"80","BCNH","I",NA,NA,0,"",NA
2018-06-07,"80","BCNH","I",NA,NA,0,"",NA
2018-04-05,"81","BCNH","A",NA,1,0,"","tun proper; climb up to right when first in the tunnel. ~1' behind tag. to right of 84"
2018-04-12,"81","BCNH","A",NA,1,0,"",NA
2018-04-19,"81","BCNH","A",NA,2,3,"",NA
2018-04-26,"81","BCNH","A",NA,2,3,"",NA
2018-05-03,"81","BCNH","A",NA,5,2,"",NA
2018-05-10,"81","BCNH","I",NA,NA,0,"","one dead chick in the nest. less than 20 d.o."
2018-05-17,"81","BCNH","I",NA,NA,0,"",NA
2018-05-24,"81","BCNH","I",NA,NA,0,"",NA
2018-05-31,"81","BCNH","I",NA,NA,0,"",NA
2018-06-07,"81","BCNH","I",NA,NA,0,"",NA
2018-04-05,"84","BCNH","A",NA,1,0,"","tun proper; climb up to right when first in the tunnel. ~3' behind tag. to left of 81"
2018-04-12,"84","BCNH","A",NA,1,0,"",NA
2018-04-19,"84","BCNH","A",NA,2,3,"",NA
2018-04-26,"84","BCNH","I",NA,NA,0,"","re-nest"
2018-04-26,"84A","BCNH","A",NA,1,0,"","tun proper; climb up to right when first in the tunnel. ~3' behind tag. to left of 81 re-nest"
2018-05-03,"84A","BCNH","A",NA,2,2,"","hatched too soon for a re-nest, possibly nest mix-up?"
2018-05-10,"84A","BCNH","A",NA,4,1,"","plus one dead chick in the nest"
2018-05-17,"84A","BCNH","A",NA,5,1,"",NA
2018-05-24,"84A","BCNH","I",NA,NA,0,"",NA
2018-05-31,"84A","BCNH","I",NA,NA,0,"",NA
2018-06-07,"84A","BCNH","I",NA,NA,0,"","re-nest"
2018-06-07,"84B","BCNH","A",NA,1,0,"","tun proper; climb up to right when first in the tunnel. ~3' behind tag. to left of 81"
2018-04-05,"85","BCNH","A",NA,1,0,"","on exiting tun proper, big ""mound"" of ivy to r, ~5' behind tag"
2018-04-12,"85","BCNH","A",NA,2,1,"",NA
2018-04-19,"85","BCNH","A",NA,2,3,"",NA
2018-04-26,"85","BCNH","A",NA,NA,1,"",NA
2018-05-03,"85","BCNH","A",NA,5,1,"",NA
2018-05-10,"85","BCNH","I",NA,NA,0,"","empty"
2018-05-17,"85","BCNH","I",NA,NA,0,"",NA
2018-05-24,"85","BCNH","I",NA,NA,0,"",NA
2018-05-31,"85","BCNH","I",NA,NA,0,"",NA
2018-06-07,"85","BCNH","I",NA,NA,0,"",NA
2018-04-05,"86","BCNH","A",NA,1,0,"","along old foundation near top of stairs"
2018-04-12,"86","BCNH","A",NA,1,0,"",NA
2018-04-19,"86","BCNH","A",NA,2,2,"",NA
2018-04-26,"86","BCNH","A",NA,2,2,"",NA
2018-05-03,"86","BCNH","A",NA,5,2,"",NA
2018-05-10,"86","BCNH","I",NA,NA,0,"","empty"
2018-05-17,"86","BCNH","I",NA,NA,0,"",NA
2018-05-24,"86","BCNH","I",NA,NA,0,"",NA
2018-05-31,"86","BCNH","I",NA,NA,0,"",NA
2018-06-07,"86","BCNH","I",NA,NA,0,"",NA
2018-04-05,"87","BCNH","A",NA,1,0,"","south of rw; in mir by the shed. 8' and down from tag. can see from concrete wall, but can't get to it"
2018-04-12,"87","BCNH","A",NA,1,0,"",NA
2018-04-19,"87","BCNH","A",NA,2,3,"",NA
2018-04-26,"87","BCNH","I",NA,NA,0,"","empty"
2018-05-03,"87","BCNH","I",NA,NA,0,"","empty"
2018-05-10,"87","BCNH","I",NA,NA,0,"","empty"
2018-05-17,"87","BCNH","I",NA,NA,0,"",NA
2018-05-24,"87","BCNH","I",NA,NA,0,"",NA
2018-05-31,"87","BCNH","I",NA,NA,0,"",NA
2018-06-07,"87","BCNH","I",NA,NA,0,"",NA
2018-04-05,"90","BCNH","A",NA,2,2,"","up rose-covered hill when you get to tea trunk off stairs"
2018-04-12,"90","BCNH","A",NA,4,2,"",NA
2018-04-19,"90","BCNH","I",NA,NA,0,"","empty"
2018-04-26,"90","BCNH","I",NA,NA,0,"",NA
2018-05-03,"90","BCNH","I",NA,NA,0,"","empty"
2018-05-10,"90","BCNH","I",NA,NA,0,"","empty"
2018-05-17,"90","BCNH","I",NA,NA,0,"",NA
2018-05-24,"90","BCNH","I",NA,NA,0,"",NA
2018-05-31,"90","BCNH","I",NA,NA,0,"",NA
2018-06-07,"90","BCNH","I",NA,NA,0,"",NA
2018-04-19,"91","BCNH","A",NA,1,0,"","near 198 to the left"
2018-04-26,"91","BCNH","A",NA,1,0,"",NA
2018-05-03,"91","BCNH","A",NA,1,0,"",NA
2018-05-10,"91","BCNH","A",NA,2,2,"",NA
2018-05-17,"91","BCNH","A",NA,2,2,"",NA
2018-05-24,"91","BCNH","A",NA,5,2,"",NA
2018-05-31,"91","BCNH","A",NA,5,1,"",NA
2018-06-07,"91","BCNH","I",NA,NA,0,"",NA
2018-04-05,"97","BCNH","A",NA,1,0,"","near 506"
2018-04-12,"97","BCNH","A",NA,1,0,"",NA
2018-04-19,"97","BCNH","A",NA,2,3,"",NA
2018-04-26,"97","BCNH","A",NA,4,2,"",NA
2018-05-03,"97","BCNH","A",NA,5,2,"",NA
2018-05-10,"97","BCNH","A",NA,5,2,"","left on approach"
2018-05-17,"97","BCNH","I",NA,NA,0,"",NA
2018-05-24,"97","BCNH","I",NA,NA,0,"",NA
2018-05-31,"97","BCNH","I",NA,NA,0,"",NA
2018-06-07,"97","BCNH","I",NA,NA,0,"",NA
2018-04-05,"98","BCNH","A",NA,1,0,"","s side of cove above wood scraps"
2018-04-12,"98","BCNH","A",NA,1,0,"",NA
2018-04-19,"98","BCNH","A",NA,2,3,"",NA
2018-04-26,"98","BCNH","A",NA,4,3,"",NA
2018-05-03,"98","BCNH","A",NA,5,2,"",NA
2018-05-10,"98","BCNH","A",NA,5,2,"","left on approach"
2018-05-17,"98","BCNH","I",NA,NA,0,"","one dead chick in the nest"
2018-05-24,"98","BCNH","I",NA,NA,0,"",NA
2018-05-31,"98","BCNH","I",NA,NA,0,"",NA
2018-06-07,"98","BCNH","I",NA,NA,0,"",NA
2018-04-19,"99","BCNH","A",NA,1,0,"","east and down of 198"
2018-04-26,"99","BCNH","A",NA,1,0,"",NA
2018-05-03,"99","BCNH","A",NA,1,0,"",NA
2018-05-10,"99","BCNH","I",NA,NA,0,"",NA
2018-05-17,"99","BCNH","I",NA,NA,0,"",NA
2018-05-24,"99","BCNH","I",NA,NA,0,"",NA
2018-05-31,"99","BCNH","I",NA,NA,0,"",NA
2018-06-07,"99","BCNH","I",NA,NA,0,"",NA
